country_code	country	1950	1951	1952	1953	1954	1955	1956	1957	1958	1959	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	last.observed
450	Madagascar	38.6778	38.983	39.2846	39.6583	39.8854	40.2961	40.632	40.9962	41.3942	41.7934	42.2374	42.661	43.0976	43.5051	43.973	44.3087	44.6772	45.1785	45.6099	46.1371	46.7105	47.0339	47.5899	48.0644	48.4035	48.6599	48.7352	48.7587	48.7455	48.7543	48.6954	48.5802	48.4699	48.3866	48.3614	48.4382	48.6088	48.9236	49.2976	49.8391	50.3871	51.0388	51.7116	52.535	53.0019	53.4064	53.8761	54.8081	55.61	56.2899	56.9841	57.711	57.9461	58.4621	58.8178	59.3002	59.9602	60.1835	60.641	61.1186	61.2094	61.642	61.6953	61.8108	62.25	62.4159	62.952	63.0382	63.2003	63.6621	62.8913	62.2341	2021
454	Malawi	31.5704	31.6554	31.7627	31.9213	32.1115	32.3521	32.7288	32.9877	33.2437	33.4289	33.422	33.3725	33.6244	33.7759	33.9441	34.0884	34.2019	34.3516	34.6694	34.9423	35.3625	35.8989	36.576	37.3301	38.1942	38.8966	39.6073	40.3912	41.2713	42.1757	42.9064	43.4611	43.6906	43.7377	43.3875	42.8403	42.2906	41.8298	41.3823	41.2898	41.2512	41.1773	41.2838	41.1817	41.3302	41.343	41.307	41.0977	40.8646	41.6958	42.781	44.1859	45.5321	47.1614	48.7686	50.1387	51.2318	51.9672	52.8204	53.5511	54.3315	55.0838	56.1157	56.8683	57.5767	58.1868	58.8601	59.4491	59.7243	60.4022	60.0145	59.4935	2021
480	Mauritius	50.3472	49.5376	48.4245	48.2704	49.6424	51.2731	51.7964	51.7481	51.5295	52.0883	52.8284	53.9614	55.0227	55.882	56.5604	56.7422	56.2378	55.4419	55.9591	57.115	58.0346	58.0084	57.6323	58.0851	58.094	58.7279	58.8983	59.9456	60.7109	61.4242	62.1558	63.1861	63.8254	64.0307	64.0199	64.1362	64.3932	64.6957	64.7302	65.2499	65.8171	66.6587	66.8985	66.8768	66.8771	67.0115	66.842	67.1326	67.35	68.0654	68.3873	68.6825	68.7797	69.0241	69.1921	69.3217	69.4707	69.4966	69.7241	70.0552	70.5805	70.9204	71.1856	71.4905	71.6669	71.8501	71.8804	71.82	71.9771	72.1783	71.0776	70.44	2021
175	Mayotte	42.7188	43.4154	44.6251	45.771	47.0266	48.2013	49.1516	50.209	51.1663	52	52.9333	53.8777	54.6924	55.6086	56.3275	57.1186	58.0107	58.6929	59.3166	59.9957	60.6248	61.2763	61.9431	62.2721	62.8448	63.4319	64.0267	64.35	64.9946	65.3048	65.8806	66.1261	66.7466	66.9946	67.5361	67.8225	68.0684	68.5978	68.8288	68.9836	69.5747	69.7633	69.9901	70.1719	70.7732	70.9551	71.1466	71.3276	71.5494	72.3074	72.4992	72.7074	72.9325	73.1984	73.4418	73.6104	73.7959	74.0286	74.147	74.3894	74.612	74.8519	75.0009	74.9102	74.639	74.312	74.2914	74.2478	73.9144	73.8394	72.0042	71.0064	2021
508	Mozambique	36.0751	36.3428	36.7407	37.1487	37.587	38.0372	38.4559	38.8521	39.298	39.6679	40.0331	40.3579	40.6441	40.764	40.2283	40.2609	40.1088	40.1601	40.1638	40.2356	40.2682	40.2424	39.8447	40.0011	40.6266	41.3574	41.3741	41.395	41.4896	41.4289	41.4362	39.0988	39.2272	39.3723	34.8604	35.0903	36.8601	36.9315	41.9852	42.3098	42.6476	42.8207	43.1486	43.6555	44.032	44.4508	45.0761	45.7597	46.3764	47.1447	47.7926	48.442	48.9068	49.3413	49.7688	50.1359	50.5513	51.0372	51.5295	52.1799	52.4409	53.0296	53.6302	54.3363	54.9891	55.7477	56.4918	57.2133	57.7214	58.3119	58.1106	56.2044	2021
638	Réunion	43.6192	44.9593	46.2192	47.7855	49.2048	51.1249	50.9818	50.6643	50.0349	50.826	52.2846	53.2948	53.4872	54.3643	55.2965	55.7427	56.714	57.2168	57.69	57.8812	58.4244	59.0808	59.8282	60.3562	60.9176	61.2902	61.7875	62.2598	62.7488	63.2502	63.5108	64.2325	64.7709	65.3688	66.0655	67.0744	67.2899	67.4606	67.7728	68.077	68.3868	68.6311	68.946	69.1373	69.5193	69.8106	70.147	70.4548	70.7619	71.1544	71.4874	71.8529	72.1759	72.8755	73.1186	73.4125	73.6992	74.4574	75.0647	75.4623	76.3431	77.0202	77.5749	77.6711	77.9563	78.1209	78.4596	78.7606	78.6871	79.047	78.8322	78.3779	2021
646	Rwanda	42.7922	42.8779	43.0669	43.3475	43.5149	43.743	43.9072	44.6125	45.3185	46.0438	46.6124	47.1007	47.4507	42.8557	47.6257	47.7427	47.6309	47.5743	47.2379	46.9377	46.7041	46.3885	46.0686	45.5946	44.9925	44.4062	44.1176	44.1074	44.6102	45.5475	46.7482	48.1317	49.3717	49.8992	50.1341	50.0969	49.9333	49.5885	49.3555	48.763	46.5168	44.4538	42.12	39.8881	13.0714	38.1472	39.1998	38.7839	39.6624	43.3802	45.9023	47.8488	50.1238	52.6717	54.6662	56.3161	57.4911	58.6278	59.5823	60.3488	60.7382	61.247	61.9457	62.5712	62.7635	63.2187	63.3298	63.5564	64.0129	64.1797	64.3582	63.798	2021
690	Seychelles	48.8626	49.0471	49.1083	49.1936	49.3006	48.4103	48.5227	48.6962	48.8833	51.9432	51.8877	52.0822	52.2895	52.4194	51.355	52.1903	53.4141	54.2239	54.0952	54.6525	55.2559	55.8659	56.5599	57.2008	57.835	58.4711	59.1144	59.7468	60.3502	60.9728	61.424	61.9222	62.3876	62.8453	63.2959	63.6398	64.0632	64.3963	65.4658	65.0468	64.3845	64.0714	63.554	63.3579	63.6715	63.5519	64.109	64.1489	64.6316	64.8433	65.2079	65.4161	65.7006	66.4841	66.7011	67.1347	67.4273	67.7966	68.1019	68.4615	68.7966	69.624	69.7103	69.8317	69.7039	69.7176	69.7734	69.9813	70.1883	70.3995	69.6524	67.7429	2021
706	Somalia	40.0103	40.124	40.3516	40.5762	40.7979	41.0165	41.2323	41.4452	41.6556	41.864	42.0709	42.1801	42.4828	42.7043	42.9048	43.1482	43.3645	43.5747	43.7783	43.9754	44.1636	44.3533	44.5468	44.7377	42.4713	42.8321	43.2163	45.5294	45.4299	45.9196	46.1053	46.2834	46.4434	46.7825	47.0775	46.9216	47.0138	47.525	39.8699	43.2091	43.5722	24.9041	26.1137	49.1955	48.8848	49.0919	48.9464	48.7794	49.247	49.0929	49.2716	49.3391	49.3337	49.1469	49.0339	49.1764	49.0217	48.8801	49.4558	50.298	48.6689	49.6248	51.2481	51.9698	52.2675	52.855	52.8874	53.5771	54.2833	55.1221	53.9672	53.2459	2021
728	South Sudan	29.0035	29.293	29.6453	30.152	30.5758	30.7526	30.0737	29.2416	25.748	25.981	26.3192	26.5517	26.8677	25.7875	30.8378	26.3663	22.8507	23.1718	23.5137	22.8301	23.1556	29.0978	29.4905	35.6269	35.9223	36.1386	36.3504	36.7539	36.9348	37.2209	37.6247	37.931	38.1227	33.9247	30.8202	31.2534	31.7467	19.7466	12.0372	27.4729	27.6713	27.8265	20.4033	20.3532	42.8403	28.4885	28.8721	29.8029	16.723	41.481	44.5385	45.4341	46.1107	49.1812	49.9253	50.6018	51.1352	51.802	52.4834	52.7237	53.7327	53.5403	54.5563	54.3661	52.8892	53.9272	53.8292	53.4546	54.487	54.4705	53.9061	53.4286	2021
800	Uganda	37.8679	38.1922	38.665	39.1081	39.5243	40.029	40.568	41.1228	41.8339	42.6283	43.3981	44.1444	44.7852	45.2573	45.6694	45.904	45.936	46.5831	46.8049	47.0514	47.1153	43.7325	43.762	44.1216	43.4504	43.5615	43.1879	42.8169	41.9831	41.7997	39.0661	39.2605	38.8784	39.2104	39.4651	41.3927	41.3828	43.7165	43.8647	43.7114	43.9179	43.8597	44.0453	44.0845	44.0717	44.287	44.2505	44.6512	44.7504	45.3805	46.0435	46.8815	47.6678	48.7592	50.1824	51.5958	52.7598	53.6586	54.2111	54.6998	55.2491	56.1156	56.7895	57.5958	58.4616	59.0707	59.4002	60.1005	60.5866	60.8933	60.7146	60.4228	2021
834	United Republic of Tanzania	40.0314	40.2717	40.3791	40.5548	40.7527	40.9285	41.1143	41.2641	41.3903	41.5429	41.6871	41.8343	42.05	42.1922	42.4708	42.6381	42.924	43.1604	43.6358	44.1255	44.5118	44.996	45.5067	46.0151	46.3206	46.7758	47.3038	47.8861	48.3464	48.8832	49.084	49.2532	49.3398	49.3168	49.2433	49.3008	49.4565	49.5334	49.7519	49.6057	49.5488	49.2893	48.9765	48.9957	48.8572	49.0385	49.1407	49.3223	49.7725	50.4775	51.2032	51.9451	52.6317	53.7125	54.4332	55.1512	55.6346	56.1608	56.7394	57.5709	58.3504	59.0942	59.9312	60.7185	61.5894	62.3813	63.1717	63.8621	64.4752	64.9209	64.3725	64.1827	2021
894	Zambia	43.9991	44.1636	44.5356	44.992	45.3752	45.7809	46.2414	46.6642	47.1002	47.5169	47.8427	48.2649	48.631	48.9608	48.5223	49.3465	49.4808	49.5969	49.6633	49.9276	50.2898	50.7742	51.373	52.0554	52.5923	52.8677	53.1018	53.0549	52.9377	52.7553	52.3722	52.2203	51.9061	51.5591	50.9076	50.1321	49.3369	48.5958	47.9193	47.0833	46.4545	45.6709	45.094	44.7219	44.533	44.1123	43.7485	43.5221	43.3701	43.438	43.8947	44.6642	45.8017	47.0011	48.3968	49.5882	50.6432	51.4589	52.3715	53.8311	54.9164	55.8042	56.7888	57.8312	58.4679	58.785	59.3493	59.5269	59.6741	60.0801	59.643	58.4872	2021
716	Zimbabwe	47.5527	47.749	48.1627	48.5495	48.9507	49.2241	49.6525	49.9857	50.4028	50.8735	51.2511	51.6919	52.1422	52.6388	53.0813	53.5373	53.9471	54.3021	54.5519	54.9411	55.2682	55.4106	55.6164	55.3929	55.5161	55.6391	54.4187	53.1899	49.9318	50.3922	56.6196	57.0022	57.5479	57.7975	58.6277	58.9721	59.1611	58.7065	58.3372	57.2998	56.3894	55.3252	53.6587	51.795	49.9874	47.9776	46.7299	45.7069	44.4485	43.0681	42.9408	41.4726	43.3343	42.8546	43.4988	43.9247	44.2907	44.8633	45.6097	46.6435	48.9476	51.1029	53.3551	55.1864	56.6373	57.3202	57.9562	58.2078	58.9685	58.6436	58.1294	56.2321	2021
911	Middle Africa	35.7078	35.8357	36.1915	36.5318	36.9114	37.3125	37.657	37.7541	38.1126	38.3958	36.8729	36.3726	38.719	39.0182	38.796	39.3257	40.4337	40.7683	41.3106	41.5301	41.9598	42.4319	42.9621	43.256	43.5357	43.5045	43.5523	43.8222	43.8523	44.3745	44.7706	45.0841	45.3668	45.4001	45.6408	46.0349	46.1902	45.6159	46.3419	46.5833	46.492	47.3325	46.9796	46.7137	47.1563	48.0816	47.3157	47.5756	46.6021	46.7995	48.5572	48.9013	49.3186	50.2922	50.9258	51.4725	51.9794	52.5927	53.1123	53.6061	54.2083	54.8494	55.3057	55.7486	56.1814	56.6242	57.1861	57.6167	57.9746	58.2419	57.6998	57.034	2021
24	Angola	34.6568	34.6522	34.8398	35.0241	35.1859	35.4185	35.6189	35.813	36.0212	36.2842	36.585	34.7036	34.9503	35.2467	35.5395	35.8842	36.144	36.466	36.837	37.1918	37.5433	37.9327	38.3127	38.6422	39.0255	38.3968	38.3032	38.575	38.9898	39.3442	39.6298	39.9971	40.2738	39.1179	39.3673	39.7118	39.9484	37.5755	38.322	38.5568	38.6736	41.0091	39.189	38.1613	39.7335	43.8847	44.1179	44.3496	42.5824	42.4549	43.562	43.7139	44.9404	47.5679	48.532	49.508	50.227	51.4727	52.5274	53.5371	54.4154	55.3139	56.2197	56.9254	57.6063	58.2133	58.741	59.3305	59.5817	59.9774	59.584	59.0291	2021
120	Cameroon	33.1795	33.3343	33.702	34.121	35.1304	36.0788	37.0227	36.1602	36.9593	37.7419	29.4596	29.9751	41.2389	41.6631	42.0996	42.6683	43.2157	43.9458	44.7201	45.5561	46.3583	46.9559	47.5828	47.9829	48.271	48.3751	48.4867	48.6038	48.8774	49.1498	49.6198	50.1941	50.8932	51.5711	52.0134	52.8412	52.9749	53.5221	53.6895	53.6988	53.5461	53.2612	52.9635	52.5818	51.9761	51.5966	51.2023	51.1033	50.9726	51.0008	51.3156	51.561	51.9699	52.4598	52.7236	53.0472	53.5343	53.8618	54.3199	54.7765	55.193	55.7757	56.4243	57.1044	57.4501	58.1269	58.8748	59.465	59.6021	60.186	59.0805	58.6899	2021
140	Central African Republic	34.0876	34.2969	34.7104	35.1208	35.5276	35.931	36.331	36.7155	37.1088	37.5029	38.0049	38.5153	39.0377	39.5944	40.1464	40.7357	41.3452	41.9643	42.6029	43.2341	43.8629	44.4695	45.06	45.5971	46.1196	46.6089	47.0522	47.4558	47.8141	48.1067	48.3412	48.5899	48.6557	48.7487	48.7919	48.8164	48.7926	48.7146	48.5579	48.3053	47.9643	47.5696	47.117	46.6818	46.2092	45.7308	45.2419	44.786	44.6454	44.509	44.3175	44.4238	44.4239	44.9628	45.2658	45.6251	45.9272	46.4831	47.0035	47.5447	48.0537	48.8013	49.3961	49.2052	48.4199	51.1674	51.6434	51.5523	52.2846	53.0482	52.5817	51.6455	2021
148	Chad	34.7659	34.7851	35.042	35.3622	35.4758	35.7028	35.8813	36.1623	36.4017	36.6269	36.8109	37.098	37.3822	37.5583	37.7933	37.5651	37.1385	37.4604	37.9524	38.2716	38.559	38.2163	39.2667	40.064	40.1681	40.3031	40.0352	40.248	40.5415	40.8111	41.0406	41.1051	41.4812	41.7283	42.1347	43.0184	42.9539	38.7658	44.0811	44.0327	41.7819	44.4367	44.6979	45.1814	45.365	45.6884	45.9698	46.2313	46.2025	46.3987	46.3252	46.888	47.0116	47.3072	47.1583	47.3297	47.0827	47.521	47.7878	48.0451	48.3877	48.7599	49.2552	49.4315	49.8079	50.0902	50.8673	50.8985	51.3722	51.6641	51.218	50.8449	2021
178	Congo	37.8897	38.4486	39.1114	39.9273	40.5655	41.3405	42.2129	43.0339	43.8605	44.7049	45.5437	46.2248	46.9928	47.5955	48.1605	48.6208	49.1741	49.5649	50.0474	50.4949	50.9555	51.3217	51.6433	51.9194	52.2753	52.6051	52.7985	53.0544	53.1857	53.4899	53.66	53.9529	54.0116	54.2841	54.5801	54.6442	54.6299	54.686	54.5195	54.3598	54.1471	53.7673	53.775	53.3575	53.0588	53.0116	52.7952	42.9216	49.0118	51.7123	52.9317	53.7517	54.3876	55.2838	56.3405	57.4516	58.1937	58.8478	59.6001	60.1353	60.57	60.8333	61.2875	61.3884	61.6563	62.1371	62.1853	62.3923	62.8345	61.3465	62.2119	62.1236	2021
180	Democratic Republic of the Congo	37.1375	37.2667	37.6767	37.9931	38.2646	38.5471	38.7406	39.0558	39.3004	39.3575	39.6631	38.6411	38.8477	39.0584	38.17	38.8839	40.9022	41.0401	41.5466	41.7588	42.0747	42.514	42.8135	42.9342	43.2447	43.3672	43.6253	43.7045	43.4387	44.1944	44.598	44.8368	45.0168	45.3617	45.5585	45.8174	46.004	46.5199	46.6561	47.0804	47.3236	47.688	47.8188	47.8383	48.219	48.5216	47.0753	48.2395	46.4976	46.7451	49.7799	50.1945	50.3723	51.0586	51.8551	52.3867	52.9755	53.4778	53.8484	54.2081	54.8295	55.4755	55.6825	56.0873	56.5864	56.737	57.2454	57.7232	58.1327	58.3352	57.8181	56.9531	2021
226	Equatorial Guinea	37.7928	37.8703	38.1508	38.3853	38.6538	38.9588	39.1954	39.4404	39.6825	39.9222	40.2003	40.4412	40.7414	41.0272	41.2183	41.5167	41.7065	41.9696	42.1627	27.5319	27.7009	33.9348	41.5993	41.7528	38.1137	33.3794	26.2786	38.3582	38.6334	38.4078	45.9915	46.5479	47.0249	47.4419	47.7181	48.1082	48.4499	48.7353	48.9048	49.0469	49.3176	49.4377	49.5451	49.7599	49.889	50.0296	50.157	50.4893	50.8636	51.1563	51.5964	52.0721	52.509	53.0404	53.502	53.9188	54.4794	54.9495	55.4548	55.8405	56.2608	56.7465	57.1935	57.5848	57.8963	58.3429	58.8132	59.0459	59.5558	59.9836	58.8115	58.7813	2021
266	Gabon	38.2828	39.0724	39.651	40.4349	41.0023	41.7297	42.484	43.1012	43.7924	44.4023	45.0255	45.7022	46.3333	46.976	47.4235	48.199	48.781	49.2853	49.8231	50.3034	50.9434	51.4924	51.9964	52.3915	52.892	53.353	53.8535	54.3694	54.864	55.263	55.7158	56.0023	56.4111	56.9273	57.259	57.6484	58.0727	58.2874	58.5236	58.8091	58.9644	59.0983	59.4429	59.5401	59.6112	59.6088	59.5387	59.586	59.8668	59.8744	59.8957	60.1788	60.1856	60.3745	60.6366	60.7225	61.0179	61.2027	61.4749	61.5908	62.0816	62.1574	62.6082	62.7619	62.9368	63.3566	63.8369	63.9517	64.1145	64.5812	64.258	63.4876	2021
678	Sao Tome and Principe	39.4163	39.4989	39.5673	39.7508	39.8026	39.5119	37.343	38.0951	38.9952	40.3734	41.6485	42.8354	44.1405	45.0263	46.3551	47.8469	49.8855	52.4965	53.2024	53.2291	54.3408	54.3966	55.1273	55.7813	56.0998	56.5155	56.8314	57.1564	57.7098	58.3848	58.3088	57.9395	57.8669	57.6254	57.5208	58.3846	56.1628	59.4426	59.5971	58.3829	59.5057	59.3924	59.1676	58.9544	58.8755	58.9035	58.9907	59.1275	59.0691	59.4597	59.9307	60.3622	60.838	61.3403	61.6196	61.4633	62.0511	62.5567	62.7904	62.6448	62.8598	62.6993	63.1463	63.8635	64.1187	64.6488	64.9301	65.5318	65.6533	65.8307	65.1601	65.1607	2021
912	Northern Africa	37.3532	37.784	38.9795	39.7017	39.5454	40.2849	40.6229	41.1231	41.2768	41.8873	42.169	42.8705	43.1499	44.6136	45.5814	45.6699	45.5922	45.8056	46.2821	46.3014	46.7045	47.7512	48.2712	48.9761	49.8306	50.4819	51.1425	51.8857	52.642	53.4115	54.2118	55.0298	55.8962	55.347	55.9041	56.7418	58.4468	56.8781	54.9128	59.7148	60.1359	60.6541	59.6972	60.1945	62.7368	61.8371	62.3908	62.7844	61.9697	64.3573	64.7493	65.0369	65.3544	65.2047	65.0721	65.3192	66.1812	66.4974	66.6935	67.1864	67.4658	67.5719	67.9232	67.9691	68.3124	68.6587	68.8739	69.287	69.4762	69.6347	68.9565	68.7531	2021
12	Algeria	41.6552	41.7556	42.1736	42.2443	37.3615	37.5329	37.5399	37.6174	37.7246	37.8499	37.8806	37.9405	36.5476	42.3386	42.2238	42.1641	42.0622	42.1075	42.221	42.3434	42.7116	43.2051	43.8345	44.5825	45.3718	46.2936	47.2358	48.302	49.3797	50.6565	51.9829	53.8459	55.8055	57.8347	60.1024	62.0267	63.4622	64.4391	66.0344	66.0643	66.3128	66.3777	66.2378	66.2633	65.6208	65.4887	67.1339	67.4902	67.7442	68.7029	69.0676	69.4984	69.943	70.344	70.7348	71.0693	71.3131	71.4995	71.8408	72.4128	72.7693	73.0404	72.9705	73.4301	73.8032	74.4564	74.6927	74.6997	74.9662	75.2382	73.0821	74.8787	2021
818	Egypt	33.8647	34.2357	36.1362	37.3268	38.8669	40.0457	40.5343	41.3946	42.0173	42.8911	43.5546	44.274	45.0717	45.88	46.6582	47.3304	47.608	47.4377	47.9389	47.6795	47.8967	48.3605	48.7428	48.5401	49.7517	50.4367	51.1574	51.9535	52.8636	53.6983	54.5858	55.2726	55.9955	56.8852	57.8299	58.6305	59.358	60.2698	60.9836	61.8312	62.2274	62.9122	63.228	63.7143	63.8756	64.2627	64.6797	65.1042	65.5276	65.8102	65.8965	66.1685	66.3834	66.1594	66.3359	66.3796	66.5249	66.623	66.7848	66.9515	67.0957	67.253	67.5131	67.3984	67.7726	67.967	68.2329	68.7118	68.8746	69.0488	68.667	67.9353	2021
434	Libya	33.1078	32.9702	32.6528	32.7233	32.9917	33.4917	34.1858	35.113	36.2381	37.673	39.2099	40.9863	42.6561	44.2046	45.9645	47.4026	48.8236	50.0321	51.2423	52.6442	53.7561	54.904	56.0226	56.8071	58.1315	59.1148	60.2633	60.8505	61.5171	62.1031	62.6348	63.0644	63.4175	64.0687	64.6588	65.0305	65.6455	65.975	66.5339	66.8118	67.3722	67.7145	68.2885	68.5236	68.7052	69.25	69.4872	69.3424	69.1892	69.2868	68.8159	68.912	68.9622	69.1454	69.4604	69.5449	69.6583	69.8192	70.0697	70.1856	70.1818	66.8332	69.7737	69.9833	68.2367	68.5	68.5006	69.6298	70.017	69.4959	69.8666	69.6305	2021
504	Morocco	38.1495	38.3186	38.7128	39.0945	39.489	39.9006	40.3401	40.8821	41.3792	41.8697	41.2638	42.8916	43.3965	43.9033	44.4673	45.0318	45.6152	46.2226	46.7901	47.3077	47.7915	48.1972	48.6998	49.169	49.6797	50.2659	50.9734	51.7287	52.4832	53.2875	54.0683	54.8321	55.6462	56.4427	57.1734	57.9188	58.6414	59.2893	59.8577	60.4172	60.9616	61.459	61.9176	62.341	62.7991	63.1811	63.6918	64.0792	64.4409	64.777	65.135	65.5419	65.932	66.3096	66.6591	67.0771	67.4543	67.9421	68.4129	68.8463	69.2444	69.6011	69.9331	70.3707	70.7885	71.1664	71.5016	71.7826	72.028	72.2453	71.7575	71.8927	2021
729	Sudan	46.9612	47.2623	47.7453	48.1892	48.3733	48.7279	48.4384	47.7575	45.0193	45.467	45.7288	46.1545	46.41	44.15	47.7192	44.9328	42.4017	42.8342	43.2236	42.7345	43.1204	47.3271	47.8267	51.5956	51.7399	51.9216	51.9587	52.1885	52.2116	52.3011	52.3739	52.4543	52.7676	45.2498	43.5842	43.7898	48.4735	38.8681	30.8244	45.5711	45.9482	46.4677	41.3849	42.1111	54.3809	48.3625	48.5999	49.1324	44.2612	54.2091	55.6227	55.7678	56.2233	55.1863	53.3715	53.9108	57.7289	58.6524	58.629	60.127	60.6541	60.8187	61.2664	60.9166	61.4605	62.0812	62.2305	62.9573	63.2081	63.4322	63.1057	62.7408	2021
788	Tunisia	36.7426	37.068	37.7655	38.3131	38.3662	39.3099	39.9611	40.8237	41.5034	42.2254	42.9029	42.6983	44.4602	45.391	46.2804	47.2851	48.305	49.4105	50.4675	51.4675	52.89	53.6904	54.8599	55.9475	56.9272	58.1266	59.0073	60.1194	60.6113	61.3329	62.0553	62.7991	63.4415	64.0847	64.8174	65.5235	66.2047	66.8688	67.6075	67.6173	67.9241	68.2209	68.461	68.9127	69.3117	69.5956	69.9673	70.3572	70.5348	70.8634	71.1147	71.3113	71.525	71.7446	71.8588	72.0378	72.1888	72.3108	72.4507	72.4563	72.5517	72.5359	72.6686	72.7334	72.7568	72.7701	72.7602	72.8248	72.864	72.8946	71.8367	70.7428	2021
732	Western Sahara	33.3541	33.5482	33.936	34.3216	34.7048	35.0892	35.4888	35.8852	36.2779	36.6664	37.0502	37.4287	37.8331	38.2349	38.6309	39.0157	39.3823	39.7321	40.0767	40.4451	40.8416	41.294	41.8198	42.4266	43.1584	31.1151	33.2722	35.5831	37.7151	34.1341	35.8471	40.9811	41.8912	42.7363	43.5337	44.3245	45.1121	45.371	49.3092	48.3824	56.2188	56.7007	57.1403	57.5771	58.0668	58.5578	59.0507	59.5356	60.0095	60.5474	61.0661	61.5671	62.0505	62.5244	63.0687	63.5835	64.0691	64.5248	64.949	65.4798	65.9658	66.3957	66.7716	67.0979	67.3793	67.6775	67.9776	68.2443	68.4889	68.7186	68.9336	69.1489	2021
913	Southern Africa	43.5689	44.1097	44.7886	45.3897	46.1893	46.9969	47.7652	48.5547	49.1874	49.8283	50.2989	50.6354	50.8949	51.1161	51.3652	51.6073	51.7322	51.8905	52.1181	52.3937	52.7383	53.0543	53.334	53.7607	54.0968	54.4434	54.8891	55.3099	55.7556	56.1718	56.5274	57.0585	57.6542	58.1348	58.6656	59.099	59.4355	59.654	59.743	59.8669	59.6439	59.2213	59.1497	58.6885	58.2688	57.8064	57.0289	56.4121	55.6553	54.9485	54.2613	53.4252	52.1737	51.095	50.9968	51.1819	51.4037	51.9367	52.7347	53.9213	55.2504	56.7809	57.8209	58.468	59.217	59.939	60.6119	61.2755	61.556	62.1583	61.5741	58.8305	2021
72	Botswana	42.5222	42.8206	43.4098	43.9968	44.5795	45.1617	45.7206	46.2251	46.8201	47.3263	47.842	48.3324	48.8093	49.2899	49.7329	50.1626	50.5602	50.973	51.4031	51.8561	52.3218	52.8476	53.3967	53.9738	54.5563	55.136	55.7387	56.3118	56.8154	57.3198	57.8075	58.2766	58.7103	59.1071	59.3375	59.5664	59.5334	59.2919	58.4689	58.0206	57.0574	55.9675	54.8646	54.7493	52.8482	51.9269	51.6692	51.0537	50.3416	49.6924	49.1365	48.8599	48.8372	49.1986	49.9018	50.7829	52.5957	54.3707	55.6886	56.4305	58.0935	58.1727	58.587	59.302	59.7805	61.2622	62.77	63.968	63.3356	62.9338	63.1425	58.6909	2021
748	Eswatini	41.4969	41.7922	41.9976	42.3081	42.606	42.8366	43.1193	43.3165	43.6612	44.0091	44.254	44.6181	44.9989	45.2873	45.7725	46.268	46.8613	47.4236	48.01	48.4834	48.9569	49.4799	50.0911	50.8525	51.5002	52.2524	53.0293	53.8167	54.6694	55.4043	55.9921	56.5141	57.0872	56.3191	58.1608	58.946	59.607	60.1909	60.7208	61.0403	60.9185	60.355	59.1876	57.4747	55.3165	53.0646	50.9589	49.1666	47.4597	46.1883	45.1005	43.747	42.2978	41.6504	41.0538	40.8249	41.5313	42.0832	42.6023	43.5494	44.9233	46.2419	47.7032	49.0751	50.3145	52.0618	53.4686	54.4703	55.8817	56.9752	56.0261	53.366	2021
426	Lesotho	41.1657	41.485	42.0515	42.8082	43.4883	44.2293	44.7579	45.3783	45.8175	46.0633	46.2427	46.3058	46.2831	46.2036	46.074	45.89	46.021	46.1194	46.2688	46.6486	46.9964	47.2831	47.7596	48.1363	48.5159	48.993	49.3542	49.8825	50.425	51.0323	51.7243	52.5378	53.264	53.8045	54.3534	54.8455	55.1636	55.1686	55.3284	55.4249	55.3279	55.3296	54.6113	54.0941	54.1058	52.9438	51.6523	50.2726	48.7071	47.4223	46.0702	44.7736	43.5453	42.5251	41.6095	41.1571	40.6894	40.8114	41.247	42.0692	43.2142	44.3015	45.3604	46.4279	47.4186	48.48	49.5639	50.3507	50.9924	51.4061	51.9621	50.3736	2021
516	Namibia	39.5584	39.7779	40.4668	41.0758	41.7133	42.2929	42.9613	43.6119	44.3163	44.9845	45.8252	46.4452	47.166	47.8224	48.588	49.2059	49.4337	50.0718	50.6258	51.1474	51.6383	52.143	52.6273	53.1396	53.5159	53.9518	54.333	54.6926	55.0405	55.2369	51.8339	52.0826	52.5642	53.0209	53.6825	54.2809	54.8682	55.6314	55.7408	59.4255	59.3931	59.1153	58.7342	58.1624	57.2026	56.034	54.5	53.126	51.8635	50.7952	49.9079	49.3767	49.3698	49.3192	49.2847	49.8133	50.3822	51.1333	51.8852	52.6085	53.2749	53.6008	54.4326	55.3563	56.5444	57.3118	58.1126	58.6508	58.9306	59.4265	59.0579	55.7206	2021
