country_code	name	age	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
132	Cabo Verde	0	0.14333292	0.13323396	0.12587737	0.1144425	0.09477885	0.07417519	0.06363893	0.05319498	0.04404617	0.03861494	0.02494116	0.02124769	0.01826579	0.01316752	0.01059628	0.00918628	0.00764206	0.00653343	0.00563436	0.0049098	0.00431219	0.00382877	0.00343416	0.00309278	0.00279824	0.00254279	0.00231637	0.00211925	0.0019508	0.00181033
132	Cabo Verde	1	0.01889817	0.01706029	0.01542375	0.01334192	0.01002197	0.0068782	0.00542687	0.00410864	0.0030819	0.00269556	0.00135721	0.00111384	0.00090672	0.00060506	0.00050178	0.00044751	0.0003892	0.00032595	0.00027943	0.00023974	0.00020148	0.00020461	0.00019186	0.00019574	0.0001846	0.00017995	0.00017689	0.00016564	0.00010231	9.473e-05
132	Cabo Verde	5	0.00462053	0.00416468	0.00375724	0.00339891	0.00267605	0.00199221	0.0015702	0.00123533	0.00094736	0.00084497	0.00047946	0.000333	0.00027859	0.00025833	0.00021978	0.00019303	0.00016682	0.00014547	0.0001274	0.00012263	9.971e-05	8.889e-05	7.974e-05	7.167e-05	6.445e-05	5.805e-05	5.231e-05	4.719e-05	4.281e-05	3.915e-05
132	Cabo Verde	10	0.00283673	0.00269491	0.00247994	0.00220527	0.00194083	0.0015678	0.00130853	0.00103654	0.00083113	0.00073434	0.00043532	0.00032627	0.00024737	0.00023526	0.00021814	0.00018522	0.00016207	0.00014198	0.00012462	0.00011837	9.753e-05	8.67e-05	7.744e-05	6.921e-05	6.18e-05	5.519e-05	4.923e-05	4.393e-05	3.937e-05	3.552e-05
132	Cabo Verde	15	0.00378102	0.00351538	0.00339088	0.00306967	0.00257198	0.00220815	0.00187184	0.00153389	0.00118765	0.00103687	0.00062608	0.00044827	0.00036331	0.0003089	0.00028791	0.0002517	0.00022061	0.00019622	0.00017461	0.00015589	0.00014241	0.00013772	0.00013388	0.00012855	9.375e-05	8.442e-05	7.586e-05	6.809e-05	6.131e-05	5.553e-05
132	Cabo Verde	20	0.00463494	0.00449958	0.00425885	0.00404272	0.00345293	0.00281811	0.00252667	0.00211909	0.00169393	0.00142371	0.00086757	0.00062118	0.0004719	0.00043715	0.00038481	0.00036207	0.00033123	0.00030253	0.00026667	0.0002371	0.00021338	0.00019274	0.00017456	0.00015795	0.00014818	0.00014131	0.00013655	0.00010521	9.478e-05	8.581e-05
132	Cabo Verde	25	0.0055098	0.00526864	0.00520383	0.00485187	0.00433586	0.00362385	0.00309303	0.00273707	0.00224668	0.00192113	0.00114677	0.00083147	0.00062481	0.00054416	0.00051229	0.00047245	0.00042759	0.00038483	0.00034771	0.00032017	0.00028413	0.00025608	0.00023252	0.00021086	0.00019079	0.00017237	0.0001563	0.00014889	0.00014511	0.00011456
132	Cabo Verde	30	0.00643513	0.00615083	0.00598498	0.00583189	0.00511724	0.00445808	0.00391207	0.00328414	0.00285623	0.00248259	0.00154641	0.0010801	0.00082305	0.00071513	0.00066126	0.00062188	0.00057148	0.00051985	0.00046921	0.00041967	0.00038023	0.00035312	0.000322	0.0002859	0.00025725	0.00023254	0.00020956	0.00018851	0.00016979	0.00016364
132	Cabo Verde	35	0.00790011	0.00761189	0.00740697	0.00712053	0.00651389	0.00558008	0.00510233	0.00440317	0.00363919	0.00331051	0.00212423	0.00153371	0.00114571	0.00099185	0.0009481	0.00086471	0.00079663	0.00072607	0.00065463	0.00059315	0.00054324	0.00049346	0.000444	0.00040523	0.00037432	0.00033894	0.00029866	0.00026883	0.00024218	0.00021867
132	Cabo Verde	40	0.00940025	0.00911884	0.00894022	0.00858285	0.00775204	0.00692603	0.00623439	0.00562094	0.00473924	0.00407416	0.00276553	0.00205515	0.00158204	0.00133143	0.00129422	0.00115492	0.00106795	0.00097707	0.00089131	0.00080722	0.00073928	0.00067428	0.00061701	0.00056599	0.00051293	0.00045831	0.00042028	0.00038665	0.00034561	0.00030578
132	Cabo Verde	45	0.01219225	0.01190216	0.01174081	0.01135249	0.01024525	0.00900679	0.00846779	0.00757788	0.00664474	0.00579865	0.00375742	0.00294393	0.0023286	0.00202689	0.00200913	0.00173444	0.00159587	0.00146212	0.00134364	0.00122837	0.00111533	0.00102283	0.00093387	0.00085435	0.00077629	0.00070363	0.00064033	0.00057931	0.00051575	0.00047132
132	Cabo Verde	50	0.01568501	0.0153234	0.01521108	0.01481173	0.01344039	0.01182796	0.01093781	0.01016639	0.00886723	0.00807872	0.00532473	0.00396908	0.00331436	0.00295725	0.00307566	0.00252925	0.0023142	0.00211368	0.00193354	0.00177586	0.00162339	0.00147818	0.00135205	0.00123334	0.00112205	0.00101938	0.00092345	0.0008355	0.00075187	0.00068521
132	Cabo Verde	55	0.02112915	0.0206585	0.02051871	0.02010955	0.0183777	0.01626809	0.01503764	0.01372377	0.01249361	0.01133352	0.00789436	0.00585619	0.00468669	0.00441814	0.00470247	0.00379848	0.00344885	0.00313694	0.00286381	0.00261845	0.00240538	0.00219759	0.00199841	0.00182101	0.00165851	0.00150707	0.00136136	0.0012305	0.0011109	0.00100822
132	Cabo Verde	60	0.03051912	0.02990993	0.02973383	0.02914895	0.02683664	0.02392871	0.02222649	0.02026796	0.01814587	0.01700907	0.01192989	0.00933015	0.00740996	0.00670484	0.00748504	0.00574647	0.00527203	0.00476819	0.0043344	0.00396058	0.00362419	0.00332793	0.0030408	0.00275305	0.0025075	0.00227547	0.00206425	0.00186027	0.00168232	0.00152399
132	Cabo Verde	65	0.04309186	0.04212333	0.04198324	0.04115023	0.0378844	0.03401918	0.03185325	0.02928294	0.02613302	0.02396855	0.01742977	0.01371816	0.01153906	0.01039133	0.01145502	0.00898953	0.00830826	0.00765363	0.00695838	0.00637701	0.00586445	0.00539958	0.00500527	0.00459898	0.0041902	0.00384295	0.00351659	0.00321269	0.0029328	0.00268319
132	Cabo Verde	70	0.06501382	0.0626594	0.0623156	0.06138826	0.05657137	0.05096929	0.04815554	0.04472966	0.04006599	0.0365528	0.02609527	0.02146698	0.01831203	0.01720572	0.01866486	0.01450722	0.0135248	0.01261372	0.01173234	0.01077453	0.00994741	0.0092352	0.00858631	0.00804186	0.00745645	0.00685588	0.00634419	0.00586455	0.00542294	0.00500448
132	Cabo Verde	75	0.12912558	0.12374865	0.12115009	0.11902946	0.11021814	0.09926598	0.09415744	0.08830551	0.08013493	0.07359317	0.05204335	0.0423857	0.0373048	0.03589146	0.0380594	0.02940486	0.02767835	0.02593773	0.02431716	0.02279142	0.02087819	0.01929344	0.01796104	0.01675012	0.01575214	0.01462959	0.01342491	0.01245918	0.01154239	0.01071369
132	Cabo Verde	80	0.25904713	0.24986884	0.24429049	0.23693988	0.21861264	0.19793587	0.18777642	0.17612345	0.16152285	0.14979318	0.10757368	0.08682939	0.07562985	0.07454331	0.08064519	0.06584282	0.05940291	0.05604472	0.05268939	0.04965631	0.04656774	0.04289724	0.03979243	0.03718783	0.03473158	0.0326773	0.03039243	0.02804166	0.02608346	0.0242097
132	Cabo Verde	85	0.43502953	0.42335963	0.41609731	0.40275784	0.36630943	0.32993452	0.31505954	0.29443001	0.27066903	0.25241857	0.18250593	0.15058298	0.12954379	0.12612281	0.13711807	0.11538472	0.10796956	0.09900897	0.09420585	0.08951144	0.08483166	0.08008982	0.07451219	0.06974462	0.06551575	0.06153028	0.05814381	0.054473	0.05054069	0.04718659
132	Cabo Verde	90	0.65384537	0.63646935	0.6273001	0.62684357	0.57392921	0.51227952	0.4961287	0.46769458	0.42925975	0.40002193	0.28837171	0.24710726	0.21694734	0.20661673	0.2157639	0.19199205	0.18571904	0.17554637	0.16299621	0.1570198	0.15028377	0.14352978	0.13673354	0.12844789	0.12109555	0.11458896	0.10840385	0.10339649	0.09740959	0.09074789
132	Cabo Verde	95	0.92072824	0.9105559	0.90577371	0.89134796	0.8430708	0.78228047	0.74957846	0.71379829	0.59218907	0.55823474	0.41234373	0.36869776	0.33703582	0.3225893	0.32439933	0.30288882	0.29426557	0.28754989	0.27568029	0.26068164	0.25318875	0.24443934	0.23610242	0.2273716	0.21574328	0.2054766	0.19643623	0.18808098	0.18084234	0.1714741
132	Cabo Verde	100+	0.96758286	0.96216718	0.9596785	0.95136251	0.92040447	0.8771608	0.8521414	0.82356834	0.78275713	0.74909285	0.61223337	0.51587446	0.47916971	0.47066857	0.485046	0.46530676	0.4547668	0.44449597	0.43448735	0.42445529	0.41319501	0.40171915	0.39021654	0.3789753	0.36709684	0.35483073	0.34282197	0.33169235	0.32008415	0.30800754
384	Côte d'Ivoire	0	0.25543511	0.23032389	0.20232246	0.17821295	0.1542644	0.12788487	0.11094884	0.10488198	0.10538275	0.10311335	0.09400713	0.08138857	0.06958997	0.06026241	0.05332638	0.04906558	0.04505157	0.04142671	0.03817988	0.03530244	0.03268936	0.03037217	0.02830658	0.02641264	0.02462792	0.02272471	0.02109251	0.01962697	0.01823456	0.01714472
384	Côte d'Ivoire	1	0.04963609	0.04218635	0.03461616	0.02843026	0.02269827	0.01714887	0.01358201	0.01225145	0.01252801	0.01206712	0.01041329	0.00828572	0.00650241	0.00517351	0.00437689	0.0042053	0.00397004	0.00373648	0.00351092	0.00329319	0.00307696	0.00286716	0.00266553	0.00246695	0.00226654	0.00205462	0.00187756	0.00170252	0.00151916	0.00138933
384	Côte d'Ivoire	5	0.01174313	0.01016619	0.00843899	0.00705305	0.00573542	0.00441259	0.00360636	0.00332823	0.00334764	0.00327166	0.00284866	0.00231852	0.00188256	0.00154347	0.00132973	0.00128466	0.00122667	0.00116892	0.00110875	0.00104776	0.00098582	0.0009254	0.00086693	0.00080745	0.00074765	0.00068574	0.00063421	0.00058212	0.00052569	0.00048645
384	Côte d'Ivoire	10	0.00684782	0.00603482	0.00514249	0.00441464	0.00368708	0.00288704	0.00239178	0.00227881	0.00234936	0.00235519	0.0021822	0.00184494	0.00152522	0.00127486	0.00110927	0.00105392	0.00098958	0.00092993	0.00087253	0.00081581	0.00076149	0.00071119	0.00066476	0.00062029	0.00057775	0.00053697	0.00050267	0.00046875	0.000433	0.00040596
384	Côte d'Ivoire	15	0.00707633	0.00644663	0.00570182	0.00507564	0.00439737	0.00351116	0.00299507	0.00296606	0.00312934	0.00331237	0.00341471	0.00300844	0.00252792	0.00215556	0.00189798	0.00178032	0.00165348	0.00153732	0.00142751	0.00132081	0.00122366	0.00113614	0.0010573	0.00098433	0.00091766	0.00085895	0.00080846	0.00075976	0.00071038	0.00066938
384	Côte d'Ivoire	20	0.00866278	0.00802134	0.00722418	0.00656531	0.00574052	0.0045311	0.00385323	0.00394092	0.00425402	0.00472773	0.00534552	0.00487008	0.00397305	0.00336089	0.00295017	0.00275456	0.00254595	0.00235818	0.00218118	0.00200803	0.00185069	0.00171189	0.00158713	0.00147294	0.00136958	0.00128175	0.00120633	0.00113402	0.00106224	0.00100009
384	Côte d'Ivoire	25	0.00987933	0.00926416	0.00845786	0.00780175	0.00690554	0.00539346	0.00456885	0.00479139	0.00528515	0.00615972	0.00751665	0.00699543	0.00565754	0.00472269	0.00414786	0.00385994	0.00356086	0.00329074	0.00303836	0.00279218	0.00256554	0.00236348	0.00218274	0.00201619	0.00186502	0.00173696	0.00162574	0.00152035	0.00141633	0.00132486
384	Côte d'Ivoire	30	0.0107931	0.01022147	0.00944518	0.00881648	0.00789452	0.00624799	0.00529536	0.00564616	0.00629438	0.00751627	0.00955309	0.00901342	0.00731561	0.0062176	0.00550727	0.00508629	0.0046909	0.0043368	0.00400515	0.00368723	0.0033904	0.00312041	0.0028752	0.00264945	0.00244174	0.00226432	0.00210784	0.0019591	0.00181378	0.00168449
384	Côte d'Ivoire	35	0.01199538	0.01142652	0.01067078	0.0100556	0.00910041	0.00732356	0.00629368	0.00676078	0.00757072	0.00912509	0.0117872	0.01130367	0.00924778	0.00801303	0.00730395	0.00665413	0.00615752	0.00570876	0.00529205	0.00489767	0.00452782	0.00418566	0.00386819	0.00357258	0.00330055	0.0030643	0.00285285	0.0026501	0.00245247	0.00227487
384	Côte d'Ivoire	40	0.01344308	0.01284858	0.01207149	0.01144791	0.01045953	0.00858916	0.00753315	0.00811899	0.00903435	0.01080253	0.01378155	0.01337948	0.01119759	0.00989533	0.00926606	0.00845233	0.00784677	0.00733613	0.00685791	0.00641662	0.00599887	0.00561195	0.00524637	0.00490053	0.00457855	0.00429843	0.00404043	0.00379127	0.00354731	0.00331947
384	Côte d'Ivoire	45	0.01510655	0.0144874	0.01371448	0.01308099	0.01208338	0.01012775	0.00907908	0.00981773	0.01086865	0.01288272	0.01620504	0.015934	0.01367077	0.01238493	0.01186557	0.0107866	0.01013802	0.00949683	0.00894401	0.00843383	0.00795149	0.00749912	0.00706833	0.00665447	0.00626039	0.00590841	0.00558228	0.00526379	0.00495246	0.00465242
384	Côte d'Ivoire	50	0.01953287	0.01868615	0.01769356	0.01686844	0.01561144	0.01330467	0.0120902	0.01301104	0.0142644	0.01654485	0.02014539	0.01987087	0.01739213	0.01605144	0.01577845	0.01420823	0.01349821	0.01284287	0.0121524	0.01158208	0.01102914	0.01051367	0.01001386	0.00953488	0.00906971	0.00863586	0.00822051	0.00781925	0.00742475	0.00703166
384	Côte d'Ivoire	55	0.02597658	0.02477936	0.02344709	0.02231692	0.02070549	0.01784631	0.01641157	0.01752776	0.01905118	0.02167244	0.02557491	0.02507225	0.02239263	0.02096803	0.02106464	0.01889586	0.01801861	0.01730505	0.01659951	0.01585151	0.01520647	0.0145853	0.01398248	0.01339733	0.012826	0.01226603	0.01170664	0.01115959	0.01063081	0.01009221
384	Côte d'Ivoire	60	0.03940018	0.03739744	0.03522879	0.03335672	0.03089383	0.0269098	0.02483489	0.02623526	0.02815983	0.03132841	0.035536	0.03474168	0.03110617	0.02948749	0.03022762	0.02701692	0.02594975	0.02499455	0.02422142	0.02347573	0.02254455	0.02179312	0.02103211	0.02030701	0.01958719	0.01886073	0.01810063	0.01733925	0.01660158	0.01585003
384	Côte d'Ivoire	65	0.05984262	0.0567465	0.05353354	0.05069746	0.04711451	0.04145478	0.0384816	0.03985839	0.0417756	0.04496598	0.04904517	0.04769543	0.04339021	0.04096238	0.04247274	0.03822636	0.03704814	0.03593662	0.03490228	0.03410888	0.03325263	0.03221785	0.03132758	0.03045133	0.02959154	0.02868187	0.02771772	0.02673769	0.02577074	0.02474762
384	Côte d'Ivoire	70	0.09327206	0.08856549	0.08387854	0.07966759	0.07450042	0.06622845	0.06189843	0.06229674	0.06231745	0.06350889	0.06519392	0.06262226	0.05778388	0.05460511	0.05660914	0.05151427	0.05043641	0.04938544	0.04836444	0.04747198	0.04677605	0.04601044	0.04489117	0.04403315	0.04314738	0.0421738	0.04109527	0.04000342	0.03891175	0.03766324
384	Côte d'Ivoire	75	0.13915113	0.13275526	0.12650404	0.12074948	0.11392773	0.10290236	0.09693517	0.09538505	0.09214847	0.08922119	0.08686155	0.08244281	0.07728072	0.0729457	0.07527982	0.06952364	0.06895643	0.06815458	0.06737363	0.06664161	0.06592223	0.0655237	0.0649237	0.06391136	0.06319125	0.06225488	0.06119442	0.06010502	0.05904888	0.05766893
384	Côte d'Ivoire	80	0.19954208	0.19306751	0.18523947	0.17775855	0.16915466	0.15508453	0.14861226	0.1439659	0.13783027	0.13073129	0.12321751	0.11673992	0.11077776	0.10491579	0.10880434	0.10155145	0.10052514	0.10055638	0.10009897	0.09965728	0.09912074	0.09873295	0.09886299	0.09873085	0.09761789	0.09686147	0.09584792	0.0948569	0.09393055	0.0924515
384	Côte d'Ivoire	85	0.28920605	0.27416649	0.26616994	0.25685892	0.24630013	0.22964687	0.22148287	0.2166339	0.20866766	0.20044445	0.19101264	0.18191317	0.17418104	0.1661453	0.17484791	0.1623584	0.16193164	0.16050526	0.16065821	0.16007541	0.15945063	0.15883904	0.15823119	0.1585697	0.15834042	0.15638902	0.15503294	0.15361584	0.15243798	0.15036337
384	Côte d'Ivoire	90	0.38836646	0.37898822	0.36438564	0.35521124	0.34329249	0.32296669	0.31514822	0.30688718	0.29945191	0.28927047	0.27939722	0.26875548	0.25884459	0.24874361	0.25698476	0.24444321	0.24438491	0.24387908	0.24229188	0.24261562	0.24194855	0.24148814	0.24072096	0.24033564	0.24091062	0.2401085	0.23744289	0.23585722	0.23460657	0.23205288
384	Côte d'Ivoire	95	0.50992297	0.50116941	0.49212573	0.47882814	0.46790932	0.4394651	0.42773126	0.4216958	0.41033388	0.39999337	0.38845046	0.37847581	0.36727108	0.35513731	0.36304652	0.35085046	0.35115396	0.35098054	0.3505951	0.34877405	0.34920579	0.34878553	0.34821885	0.34782188	0.34743074	0.3474094	0.34623778	0.34345884	0.34237928	0.33946527
384	Côte d'Ivoire	100+	0.63074735	0.61803682	0.60579311	0.59418132	0.58210866	0.56227579	0.5520813	0.54687409	0.53571901	0.52526916	0.51512579	0.50413252	0.49479859	0.48440567	0.48352551	0.46544016	0.46647688	0.46712865	0.46776837	0.46799587	0.46819885	0.46874215	0.46900214	0.4696696	0.47013695	0.46968584	0.46900755	0.46822476	0.46814041	0.46582952
270	Gambia	0	0.18664067	0.17685781	0.16197394	0.14804592	0.13423232	0.12032205	0.10650212	0.09271718	0.08020385	0.0686177	0.05744891	0.04759129	0.03938473	0.03275927	0.02666664	0.02515519	0.02267934	0.02021076	0.01801694	0.01622358	0.01465973	0.01333009	0.01230621	0.0114216	0.0106877	0.01011371	0.00976026	0.00947524	0.00922671	0.00901568
270	Gambia	1	0.08090052	0.07499379	0.06459946	0.05562172	0.04722986	0.03954047	0.03239716	0.02561893	0.02014449	0.01556712	0.01157327	0.00855575	0.00633633	0.00478207	0.0036695	0.00349529	0.00310285	0.00272789	0.00238355	0.00209407	0.0018276	0.00158594	0.0014031	0.00124413	0.00110582	0.00099788	0.00093573	0.00088605	0.00084393	0.00080921
270	Gambia	5	0.01314462	0.01259237	0.01189261	0.01104539	0.01015102	0.00939241	0.00835569	0.00720502	0.00544634	0.00426202	0.00474944	0.00454905	0.00398052	0.00360874	0.00300786	0.0026104	0.00225548	0.00194429	0.00167255	0.00144647	0.00124406	0.00106613	0.00092139	0.00079416	0.00068525	0.00059948	0.00054539	0.00050117	0.00046239	0.00042918
270	Gambia	10	0.00705814	0.00674981	0.0062953	0.00586058	0.00539488	0.00498921	0.00447062	0.00392989	0.0030835	0.00249343	0.00267309	0.00253093	0.00222533	0.00202121	0.00170001	0.00148757	0.00129405	0.00113241	0.00099274	0.00087638	0.00077108	0.00067712	0.00059903	0.00052905	0.00046771	0.00042028	0.00039112	0.00036631	0.00034408	0.00032417
270	Gambia	15	0.00724693	0.00695942	0.00654479	0.00614428	0.00569491	0.00532078	0.00484786	0.00434393	0.00351749	0.00292775	0.00316344	0.00305015	0.00275037	0.00255171	0.00220199	0.00191609	0.00168159	0.00148878	0.00132463	0.00118742	0.00106243	0.00095054	0.00085399	0.00076567	0.00068766	0.00062697	0.00059063	0.00055878	0.00052919	0.00050198
270	Gambia	20	0.00830113	0.00799765	0.00752645	0.00709547	0.00662068	0.00619691	0.00568942	0.00515562	0.0042471	0.00359717	0.00386009	0.003737	0.00340098	0.00318225	0.00278821	0.00242196	0.00213572	0.00191245	0.00171997	0.001557	0.00140709	0.00127197	0.00115434	0.00104424	0.00094629	0.00087016	0.00082542	0.00078523	0.00074744	0.00071165
270	Gambia	25	0.00971469	0.00935334	0.00881756	0.00829442	0.00774084	0.00725879	0.0066332	0.00598709	0.00494461	0.00420242	0.00450546	0.00436408	0.0039761	0.00372236	0.00329416	0.00287583	0.00255255	0.00230454	0.00209275	0.00190559	0.00173236	0.00157452	0.00143469	0.00130447	0.00118568	0.00109327	0.00103765	0.00098737	0.00093954	0.00089428
270	Gambia	30	0.01128437	0.01087732	0.0102305	0.00961994	0.00894351	0.00837214	0.00765428	0.00687589	0.00563863	0.00477058	0.00513157	0.00496728	0.00451293	0.0042157	0.00380076	0.0033126	0.00296925	0.00269933	0.00246629	0.00226169	0.00206583	0.00188539	0.00172407	0.00157183	0.00143318	0.00132142	0.0012503	0.00118577	0.00112472	0.00106649
270	Gambia	35	0.01297915	0.01244319	0.01171809	0.0110056	0.01024065	0.00955836	0.00875434	0.00788187	0.00645903	0.00546768	0.00588411	0.00569895	0.00518603	0.00484676	0.00453186	0.00390125	0.00354373	0.00325619	0.00300024	0.00277471	0.00256166	0.00235635	0.00217053	0.00199248	0.00182843	0.00169241	0.00159572	0.0015079	0.00142488	0.00134615
270	Gambia	40	0.01418835	0.01367242	0.01288267	0.0121794	0.0113892	0.01071294	0.00989288	0.00900473	0.00762894	0.00658534	0.00700284	0.00681379	0.00628793	0.00594281	0.00580829	0.00495796	0.00457735	0.00426936	0.00398804	0.00372941	0.0034862	0.00325823	0.00303781	0.0028231	0.00262144	0.00244593	0.00230598	0.00217602	0.00205523	0.00193912
270	Gambia	45	0.01536808	0.01482362	0.01402137	0.01324255	0.01244198	0.01174015	0.01089161	0.00996058	0.00861078	0.00757196	0.0079599	0.00776124	0.0072315	0.00688588	0.00708004	0.00592991	0.0055575	0.0052487	0.00496094	0.00468644	0.00442052	0.00417457	0.00394029	0.00369757	0.00346714	0.00325586	0.00306189	0.0028843	0.00271758	0.00255856
270	Gambia	50	0.01871896	0.01810175	0.01719951	0.01638977	0.01539826	0.01466439	0.01371449	0.01273399	0.01121937	0.01010335	0.01054648	0.01027884	0.00966922	0.00930258	0.00995776	0.00827654	0.00786596	0.00751627	0.00718108	0.00685379	0.00652637	0.00621372	0.00591675	0.00562062	0.00531783	0.00502607	0.0047219	0.00444173	0.0041847	0.00393647
270	Gambia	55	0.02545642	0.0246074	0.02336089	0.02221256	0.02094839	0.01973993	0.01849737	0.01712911	0.01517601	0.01361301	0.01425615	0.01397009	0.01304881	0.01251953	0.01376104	0.01136255	0.01091722	0.01051106	0.01010777	0.009693	0.00928	0.00887446	0.00846421	0.00806408	0.00768073	0.00726865	0.00680409	0.00637312	0.00597648	0.00560354
270	Gambia	60	0.03699693	0.03581485	0.03407169	0.03249387	0.03069293	0.02916158	0.02715066	0.0254506	0.02275907	0.02070026	0.021506	0.02119109	0.02003616	0.01908998	0.02160341	0.01761719	0.01709726	0.01659109	0.01605192	0.01546985	0.01488137	0.01430819	0.0137019	0.01308028	0.01251041	0.01192059	0.01115252	0.01044208	0.00978813	0.00916954
270	Gambia	65	0.05587914	0.05415884	0.05164233	0.04937765	0.04680555	0.04458008	0.04207057	0.03929323	0.03564003	0.03271814	0.03394788	0.03335141	0.03186433	0.03075497	0.03460356	0.02835528	0.02771946	0.02707566	0.02634012	0.02549034	0.02462529	0.02377342	0.02287102	0.02191387	0.02098087	0.02003364	0.01885539	0.01769022	0.01662309	0.01561131
270	Gambia	70	0.08639416	0.0837619	0.07999698	0.07674513	0.07290121	0.06967596	0.06604025	0.06254775	0.05669617	0.0527564	0.05444762	0.05375502	0.05134539	0.05003437	0.05622939	0.04651759	0.04550107	0.04466393	0.04365472	0.04242871	0.04113276	0.03985335	0.03845811	0.03699767	0.03552828	0.03392742	0.03200819	0.03025423	0.0285208	0.02688134
270	Gambia	75	0.12924406	0.12571132	0.12041563	0.11597035	0.11063214	0.10626879	0.10140113	0.0968477	0.08966685	0.08366542	0.08605168	0.08501952	0.08201179	0.0798405	0.08764932	0.07601407	0.07387789	0.07244267	0.07110643	0.0694367	0.06764041	0.06579421	0.0637284	0.0615232	0.05934942	0.05688003	0.0537833	0.05105685	0.04857926	0.04601369
270	Gambia	80	0.19511211	0.18986608	0.18248399	0.17632099	0.16922818	0.16306644	0.15651553	0.15057364	0.14127532	0.13433567	0.13665196	0.13560893	0.13149422	0.12894569	0.14113667	0.12391207	0.12174928	0.11849617	0.11616845	0.11397625	0.11159592	0.10910706	0.10610206	0.10286202	0.09962909	0.09600508	0.09136531	0.08705044	0.08327094	0.07968739
270	Gambia	85	0.27122055	0.26963473	0.26062099	0.25322671	0.24426207	0.23785152	0.22990203	0.22271705	0.21139704	0.20275952	0.20597818	0.20400323	0.19966025	0.19637167	0.22044227	0.18946603	0.187919	0.18465878	0.18009405	0.17665027	0.17372589	0.17067638	0.16677294	0.16237005	0.15797233	0.15297802	0.14677315	0.14085174	0.13531076	0.13017926
270	Gambia	90	0.36098756	0.37472899	0.37584206	0.36943213	0.35450744	0.34962272	0.33989036	0.33157161	0.3133815	0.2953587	0.29837401	0.29674863	0.29072842	0.28800263	0.31289707	0.28016797	0.27682151	0.27447972	0.26974738	0.263507	0.25937008	0.25612229	0.25157176	0.24626125	0.24072148	0.23442788	0.22660967	0.21923425	0.21209796	0.20497371
270	Gambia	95	0.54309164	0.53319804	0.52015618	0.51198414	0.44840731	0.46625689	0.45669274	0.44872915	0.43712675	0.4298257	0.43149832	0.4294816	0.42491543	0.42020822	0.44407217	0.41205527	0.40774612	0.40293909	0.39872169	0.39261375	0.38470898	0.37973391	0.3740689	0.36753196	0.36073354	0.35292429	0.3437203	0.33491222	0.32654155	0.31765668
270	Gambia	100+	0.64359024	0.63425036	0.62282264	0.61754458	0.60718492	0.59369279	0.58736378	0.58013632	0.57098463	0.5655931	0.5662414	0.56605114	0.56328889	0.56203978	0.58249923	0.55295841	0.54927598	0.54440772	0.53884769	0.53332037	0.52789488	0.52265074	0.51580501	0.50839014	0.50103217	0.49282327	0.48319663	0.47418159	0.46557078	0.45651556
288	Ghana	0	0.14347521	0.12855903	0.12077527	0.11951409	0.11714396	0.10551772	0.09788816	0.08667989	0.07334569	0.06664571	0.05661098	0.04839691	0.0402434	0.03334234	0.02889556	0.02596707	0.02349671	0.02098028	0.0186088	0.01655475	0.01476664	0.01331093	0.01209001	0.01104318	0.01022633	0.00960622	0.00918146	0.00883621	0.00858004	0.00837352
288	Ghana	1	0.0313468	0.02718505	0.02490224	0.02437408	0.02375531	0.02052787	0.01840757	0.01521906	0.0119831	0.01043303	0.00822112	0.00645978	0.0047262	0.00333341	0.00267265	0.00248421	0.00224765	0.00200851	0.00178447	0.00157283	0.00137587	0.00122391	0.00109134	0.00097173	0.00088531	0.00082404	0.00078145	0.00074691	0.00072112	0.00070105
288	Ghana	5	0.00840417	0.00777861	0.00733763	0.00727746	0.00701606	0.00647013	0.00618218	0.00545339	0.0052773	0.00503037	0.00480771	0.00429929	0.00365643	0.00296964	0.00259868	0.00216943	0.00189638	0.00165098	0.00143521	0.00123927	0.00106328	0.00091581	0.00078802	0.0006764	0.00059276	0.00052831	0.00048121	0.00044202	0.00040821	0.00037964
288	Ghana	10	0.00454974	0.00420539	0.00402322	0.00400052	0.00389987	0.00361393	0.00344874	0.00307154	0.00296335	0.00282177	0.00267488	0.00239525	0.00206229	0.00170659	0.00150826	0.00127268	0.00111955	0.00098762	0.00087457	0.00077135	0.00067746	0.00059678	0.00052563	0.00046241	0.0004163	0.00038052	0.00035377	0.00033077	0.00031023	0.00029213
288	Ghana	15	0.0048913	0.0045841	0.00439955	0.00437137	0.00427746	0.00402035	0.00388672	0.0035242	0.00343859	0.00331123	0.00320276	0.00293239	0.0025965	0.00221359	0.00199775	0.00168927	0.0014991	0.00133671	0.00119964	0.00107364	0.00095837	0.00085738	0.00076682	0.00068494	0.0006263	0.00057987	0.00054488	0.00051361	0.00048522	0.00045926
