country_code	country	1950	1951	1952	1953	1954	1955	1956	1957	1958	1959	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	last.observed
480	Mauritius	55.059	53.9594	52.3868	51.8098	53.3053	55.117	56.5287	56.9383	57.2376	57.7281	58.2373	59.2114	60.0825	60.9481	61.8493	62.535	62.208	61.3425	61.5097	62.7324	64.1144	64.1189	63.9902	64.1771	65.3713	66.1653	67.0345	67.7693	68.671	69.3831	69.6605	70.0781	70.4046	70.7034	70.8337	71.0127	71.3179	71.6683	72.1738	72.835	73.3898	73.863	73.9768	73.9731	74.1291	74.3728	74.3536	74.4727	74.5079	74.8724	75.0799	75.2787	75.4346	75.7231	75.9666	76.2289	76.5243	76.9195	77.2049	77.4367	77.5795	77.6954	77.6609	78.0484	78.1555	78.2164	78.271	78.0744	77.9814	78.1786	77.7364	76.8265	2021
175	Mayotte	43.271	44.1249	46.0677	47.5178	49.0892	50.5803	51.9867	53.1921	54.5478	55.4431	56.3483	57.4093	58.1485	59.0615	59.8342	60.5904	61.6276	62.4547	63.2645	63.6891	64.5068	65.4769	66.2869	67.0768	67.4218	68.2047	68.5806	69.3563	69.6164	70.4006	70.7074	71.4242	71.6874	71.9525	72.7787	73.021	73.2058	73.9432	74.1635	74.4202	74.7215	75.4162	75.6585	75.9092	76.1418	76.2757	77.21	77.3645	77.6165	77.8761	78.0817	78.3127	78.528	78.7556	78.9666	79.2511	79.4317	79.6932	79.8607	80.0978	80.3657	80.5617	80.7271	80.8305	80.9348	80.9288	80.8157	80.7962	80.7809	80.815	79.3083	77.8385	2021
508	Mozambique	38.4037	38.6039	39.0707	39.4627	39.9046	40.2833	40.7529	41.1362	41.5883	41.9965	42.3707	42.7828	42.9864	43.075	43.0897	43.1189	43.1569	43.1557	43.1619	43.1765	43.2376	43.2326	43.3573	43.4295	43.4936	43.7855	43.878	43.9886	44.0841	44.0443	44.1531	41.9614	42.1687	42.2754	42.2099	42.5345	44.8329	45.1044	45.6776	45.9514	46.2639	46.4716	46.7207	47.0126	47.1344	47.5791	48.1419	48.9992	49.607	50.4071	51.1102	51.6018	52.1811	52.305	52.6356	52.8896	53.2725	53.993	54.6916	55.2817	55.8371	56.5842	57.5213	58.523	59.4392	60.4397	61.475	62.2208	63.2337	63.92	64.1598	62.4325	2021
638	Réunion	49.8502	51.3911	52.7995	54.4254	55.4211	56.6683	56.3998	56.012	55.297	56.6387	58.3895	59.9063	59.9494	60.5242	61.6751	62.0447	63.4511	63.7841	65.4124	66.1112	66.7438	67.4897	68.1388	68.7985	69.4235	69.9477	70.3052	70.8274	71.372	71.9197	72.1346	73.2432	74.0786	74.9147	75.3774	76.828	76.7069	77.0067	77.3244	77.5144	77.8582	78.1043	78.3466	78.5201	78.9269	79.2171	79.4383	79.5527	79.8079	80.0498	80.298	80.5646	80.7469	81.0564	81.0926	81.3059	81.5187	82.1964	82.7736	83.0271	83.382	83.5929	83.794	83.9566	84.0267	84.2797	84.4925	84.6416	84.8125	85.0322	85.2576	84.7499	2021
646	Rwanda	43.9088	44.0066	44.2665	44.4082	44.568	44.7603	44.9583	45.6996	46.3976	47.1775	47.727	48.2079	48.5103	45.3002	48.8266	48.7995	48.6804	48.5919	48.2332	47.8436	47.5875	47.2566	46.9159	46.2134	45.615	44.9872	45.17	45.4789	46.3469	47.7786	49.1942	50.7363	52.0404	52.7788	53.1991	53.4443	53.4279	53.4826	52.6778	51.7437	50.4732	48.7413	46.7109	44.668	15.663	41.7559	42.1528	42.4506	43.6512	45.7938	48.2809	50.1104	51.8698	54.0066	56.2355	58.2055	59.8019	61.1579	62.5235	63.4025	64.1806	65.0897	65.8727	66.0894	66.9062	67.1597	67.9237	68.1041	68.2658	68.4802	68.9963	68.1639	2021
690	Seychelles	53.8762	54.5219	55.0978	55.4409	55.9822	56.3445	56.5536	56.7866	57.0562	54.7941	57.6204	57.763	57.6976	58.1121	57.6916	58.7472	59.5034	60.3753	60.9527	61.5911	62.3531	63.1386	63.9241	64.7317	65.5594	66.3853	67.2123	68.098	68.7732	69.5241	70.3112	70.9591	71.5832	72.1872	72.7821	73.3537	73.9625	74.3556	74.1739	74.564	75.0074	75.4381	77.0861	77.4268	76.4164	75.1503	75.1182	75.1725	75.6886	74.7005	74.673	75.0832	75.7149	75.9586	76.1107	76.4624	76.7235	76.8851	77.1668	77.3841	77.6211	78.306	78.0066	78.226	78.4106	78.3174	78.1441	78.2576	78.3546	78.6056	78.0498	75.6503	2021
706	Somalia	42.8156	42.929	43.1548	43.3777	43.5975	43.8142	44.028	44.2389	44.4472	44.6535	44.8583	44.9724	45.2981	45.5233	45.7239	45.9692	46.1862	46.3972	46.6014	46.7991	46.9874	47.1775	47.3718	47.563	45.2061	45.574	45.963	48.3478	48.5266	48.7315	48.9141	49.089	49.2574	49.5908	49.8809	49.6789	49.7651	50.3199	48.5422	50.6928	51.0883	28.4145	28.5685	52.117	51.7841	52.1309	51.9697	51.6231	52.0905	51.9757	52.0659	52.1598	52.1468	52.1065	52.0713	52.1734	52.2117	52.1959	52.8347	53.4456	52.5378	53.0379	55.1395	55.7754	56.3618	56.9302	57.2933	57.8085	58.5448	59.0917	58.0507	57.414	2021
728	South Sudan	33.9672	34.2494	34.7078	35.2545	35.7116	35.9787	35.4017	34.5791	31.0115	31.2245	31.3587	31.4452	31.6563	32.5304	35.6883	32.7445	30.1918	30.4254	30.582	30.0567	30.2686	34.1561	34.3853	37.2694	37.055	37.3021	37.2869	37.8515	38.3135	38.5674	39.1565	39.5805	40.0507	37.0593	34.5924	35.123	35.5787	24.4658	12.721	32.0582	32.376	32.6535	25.4513	25.4589	45.8253	33.5868	33.8816	34.8253	20.2761	44.8872	47.4216	48.2371	48.7913	51.2293	51.8188	52.406	52.8196	53.8359	54.5226	54.9966	55.8313	56.2959	57.132	57.1017	57.0745	57.1763	57.2331	57.1383	57.3497	57.2896	56.9975	56.4723	2021
800	Uganda	41.0034	41.204	41.7497	42.2951	42.884	43.5084	44.3181	45.2936	46.222	47.0635	47.9488	48.6965	49.4854	49.9297	50.436	50.9231	51.0853	51.6673	51.9404	52.2875	52.4269	50.5999	50.619	49.8553	50.1687	49.2357	48.7934	48.4417	48.7829	48.4824	47.3916	47.4208	48.1425	48.4333	48.6013	49.7628	49.622	49.6105	49.6083	49.2904	48.992	48.7894	48.6951	48.3811	48.6372	48.8498	49.0994	49.2993	49.6009	50.1859	50.6204	51.0925	51.5779	51.9134	52.8324	54.2689	55.8848	56.7189	57.3374	58.183	58.7678	59.7219	60.7603	61.8482	62.259	63.0054	63.8091	64.028	64.7438	64.9904	64.8977	64.9197	2021
834	United Republic of Tanzania	42.5411	42.7905	42.9394	43.0972	43.3059	43.4336	43.547	43.7676	43.9271	44.0485	44.1816	44.3626	44.5153	44.7955	45.0232	45.422	45.8499	46.3751	47.1316	47.8741	48.4594	48.9148	49.2103	50.0402	50.4035	50.7798	51.2841	51.9243	52.4304	53.0734	53.4722	53.8633	53.8762	53.9324	54.0239	53.9706	54.0333	54.0551	54.0515	53.9949	53.5135	53.427	53.1059	52.8266	52.8161	52.576	52.3762	51.9361	52.0533	53.0206	53.5161	54.3713	55.0856	56.0611	56.7444	57.4325	58.184	58.8823	59.4398	60.2233	61.9145	63.0822	64.2176	65.3165	66.2738	67.0295	67.6909	68.2071	68.6493	69.1173	68.5417	68.3107	2021
894	Zambia	46.2602	46.4014	46.8311	47.3018	47.6957	48.1298	48.5026	48.8343	49.3507	49.79	50.2418	50.6389	50.9528	51.3007	51.1803	51.7751	51.8691	51.9987	52.0381	52.354	52.6799	53.2505	53.8577	54.5118	55.1094	55.5663	56.0588	56.3099	56.2205	56.0504	55.8339	55.7862	55.721	55.122	54.502	53.5679	52.6796	51.9522	51.0286	50.1996	49.2934	48.4177	47.8239	47.5822	47.0688	46.8753	46.5918	46.245	45.9219	45.7769	46.4484	47.2507	48.05	49.4389	50.4567	51.5941	52.8022	53.8693	55.3763	56.6185	58.5334	59.5915	60.8049	61.7815	62.7964	63.5089	64.1205	64.6084	64.9158	65.4095	65.0428	63.9276	2021
716	Zimbabwe	51.8091	52.0427	52.331	52.7411	53.127	53.3752	53.7931	54.1757	54.439	54.8365	55.2453	55.5644	56.0164	56.4707	56.9141	57.3845	57.8269	58.0624	58.3442	58.4622	58.7659	58.9609	59.1701	59.3405	59.4744	59.4655	59.4865	59.4561	59.497	59.7083	60.7829	61.652	62.1934	62.6771	63.4565	64.2717	64.8969	64.8522	64.3387	63.5734	62.5395	60.9078	59.2803	57.15	55.2885	53.2026	51.2454	50.3663	49.3106	47.4589	46.476	42.4869	45.7925	43.9557	45.4905	45.5915	46.3942	46.3363	47.7744	49.3942	52.2397	55.4377	57.7228	59.533	60.8441	61.6372	62.4161	62.9561	63.594	63.6614	63.8616	62.0449	2021
911	Middle Africa	38.387	38.5582	38.8865	39.2107	39.6616	40.0118	40.4317	40.833	41.1586	41.5036	41.68	41.7713	42.0848	42.425	42.5232	43.0067	43.5838	44.0315	44.4665	44.7843	45.1992	45.584	46.0997	46.3698	46.6312	46.633	46.7744	47.048	47.1057	47.5689	47.8078	48.1106	48.3954	48.5257	48.8266	49.004	49.2904	49.324	49.7917	50.0052	50.306	50.6256	50.5552	50.9597	51.1764	51.5941	51.1952	51.6536	51.7513	52.0748	52.3334	52.7	52.9314	53.5137	53.9869	54.4481	55.0627	55.5777	56.1426	56.8078	57.4513	58.0907	58.578	59.1945	59.7693	60.2379	60.7546	61.1222	61.741	62.0922	61.7444	61.3974	2021
24	Angola	38.0669	38.1476	38.2221	38.4569	38.6256	38.8477	38.9699	39.2286	39.4482	39.7366	39.9184	40.0974	40.3987	40.6647	40.9896	41.3837	41.656	42.0191	42.4537	42.7996	43.1817	43.5002	43.8089	44.2196	44.5958	44.3535	44.4116	44.6796	45.0353	45.3612	45.6083	45.8639	46.1328	45.4351	45.6977	45.9118	46.0368	44.7244	45.1554	45.3299	45.4532	46.8072	45.4837	46.5785	47.4987	47.8294	47.96	48.2792	47.6182	48.4781	48.5612	49.6056	49.8964	51.6741	52.6571	53.6339	54.5176	55.8149	56.734	57.9669	59.0394	59.8693	61.0236	61.6844	62.4717	63.0944	63.4338	64.0185	64.7172	64.9216	64.9821	64.3066	2021
120	Cameroon	35.7288	35.9448	36.3205	36.7366	37.7129	38.6466	39.6772	40.4464	41.3281	42.0265	42.0474	42.5668	43.7713	44.15	44.4984	45.0874	45.6346	46.3844	47.214	48.0607	48.7829	49.5202	50.193	50.641	50.8466	51.0377	51.2514	51.3656	51.662	51.9792	52.4399	52.8173	53.2509	53.9259	54.4018	54.9289	55.0733	55.9011	56.1539	56.1718	56.1697	56.0386	55.9889	55.5334	55.0806	54.8541	54.4468	54.3819	54.2035	54.4084	54.5622	54.7369	54.8654	55.3102	55.6403	55.6792	56.1815	56.4694	56.9892	57.4241	57.9714	58.4891	59.1611	59.8505	60.4332	61.2064	61.5993	62.1633	62.7827	62.9959	62.633	62.0182	2021
140	Central African Republic	36.7295	36.9293	37.3213	37.7054	38.0981	38.4816	38.8642	39.2442	39.6229	40.0014	40.4881	40.9788	41.4922	41.981	42.5568	43.1344	43.727	44.3626	44.9995	45.6593	46.2887	46.913	47.5351	48.1164	48.6904	49.2226	49.7431	50.2386	50.6967	51.1392	51.5101	51.8201	52.0706	52.2437	52.3491	52.4183	52.4159	52.3533	52.1998	51.9594	51.5844	51.2099	50.7374	50.2839	49.7418	49.2008	48.6323	48.0416	47.5567	47.1128	46.5872	46.4337	46.4595	46.605	46.8547	47.2868	47.83	48.4246	49.0884	49.8196	50.5341	51.1672	52.0587	52.727	52.9032	54.5123	55.39	56.051	56.5872	57.1057	56.7567	56.3035	2021
148	Chad	37.6798	37.9254	37.9859	38.3415	38.6219	38.7543	39.0566	39.181	39.4983	39.7876	39.9715	40.1964	40.3122	40.6181	40.9077	40.7161	41.271	41.6053	41.9474	42.3544	42.7485	42.2562	43.638	43.5362	43.4294	43.4637	44.1127	44.3335	44.5293	44.8727	45.1427	45.5958	46.059	46.7549	47.0013	47.1215	47.5379	47.4224	47.494	47.7382	47.7927	47.4381	47.5004	47.4382	47.514	47.7134	48.0414	48.1869	48.2343	48.3347	48.557	48.8016	48.8747	49.1016	49.3134	49.3036	49.5148	50.0046	50.2812	50.3611	50.7976	51.2788	51.8486	52.1595	52.6305	53.1317	53.317	53.7517	54.3168	54.9076	54.3961	54.2828	2021
178	Congo	42.3952	43.0093	43.7679	44.5459	45.2886	46.12	47.0563	47.963	48.8646	49.6679	50.542	51.2961	52.1281	52.7582	53.343	53.8913	54.4811	54.7287	55.4879	55.9964	56.4041	56.8547	57.1612	57.5705	57.9249	58.1023	58.4751	58.6135	59.0159	59.1956	59.5949	59.757	60.1004	60.2401	60.3693	60.428	60.5158	60.1918	59.4871	58.6278	57.6463	56.6529	55.4862	54.8756	54.3644	54.2195	54.1295	52.122	52.7872	53.7553	54.3769	54.9835	55.7329	56.5566	57.5778	58.7471	59.5139	60.3949	61.2125	62.0082	62.7747	63.1353	63.3254	63.9978	64.2414	64.3141	64.9751	65.1347	65.2667	64.1647	65.3969	64.9346	2021
180	Democratic Republic of the Congo	39.3798	39.5104	39.9262	40.1951	40.5889	40.7905	41.1199	41.4785	41.6077	41.8272	41.9602	41.7435	41.747	42.0608	41.8633	42.4497	43.1207	43.4983	43.7852	44.1161	44.4188	44.7254	44.9836	45.1903	45.5091	45.513	45.6266	45.7649	45.5842	46.1666	46.2988	46.5546	46.7756	46.955	47.2869	47.3892	47.7828	48.1119	48.843	49.2243	49.85	50.1814	50.6523	51.2695	51.5537	52.3332	51.6206	52.6256	53.1442	53.3877	53.8101	54.055	54.3124	54.5968	54.9852	55.4544	56.0811	56.3524	56.8178	57.4632	57.9991	58.6584	58.8102	59.4394	60.0125	60.2544	60.9039	61.1074	61.767	62.2433	61.7001	61.5207	2021
226	Equatorial Guinea	40.8877	41.0277	41.3198	41.4983	41.7798	42.0142	42.3081	42.5486	42.8111	43.0705	43.2931	43.5828	43.807	44.0988	44.315	44.6273	44.8604	45.1361	45.3432	32.9621	33.119	38.7676	45.0119	45.247	42.3576	38.4377	31.9204	42.7338	43.0423	45.2049	49.1417	49.677	50.1716	50.5755	50.7036	51.2712	51.646	51.8367	52.1229	52.3091	52.4171	52.5161	52.6977	52.8718	52.9565	53.1785	53.3309	53.6751	53.9476	54.4136	54.936	55.2698	55.731	56.1878	56.638	57.0784	57.6834	58.2051	58.7722	59.1012	59.5834	60.1722	60.6467	60.9858	61.4518	62.0543	62.3319	62.832	63.0419	63.5396	62.9432	62.7256	2021
266	Gabon	40.9827	41.6102	42.4275	43.1947	43.861	44.6379	45.3122	46.1134	46.7727	47.4113	48.1402	48.7676	49.3544	49.9915	50.6921	51.3167	51.9289	52.5133	53.0695	53.6277	54.1796	54.6644	55.2265	55.7394	56.2589	56.7333	57.3031	57.8273	58.4762	58.86	59.2011	59.6441	59.8042	60.276	60.5284	60.9749	61.2043	61.5	61.4806	61.7122	61.645	61.6818	61.6268	61.88	61.7733	61.7829	61.6698	61.7252	61.6961	61.8098	62.2405	62.3561	62.3966	62.9818	63.0505	63.2145	63.7649	64.0793	64.7684	65.1195	65.8434	66.0941	66.7592	67.0075	67.248	67.826	68.003	68.736	68.7886	68.8652	69.1163	68.4944	2021
678	Sao Tome and Principe	40.6867	40.8057	40.8813	40.9324	40.9832	40.7725	38.8032	39.6254	41.202	42.9617	44.7385	46.2583	48.0401	47.3225	48.0256	50.3573	53.4977	55.8085	56.8208	57.1377	58.9285	59.5736	59.7954	60.2998	60.1259	60.112	60.4147	60.5819	61.007	61.0724	61.2105	61.0912	61.3125	61.3186	61.552	61.2779	58.9444	62.643	63.1414	62.0184	63.5362	63.5705	63.5133	63.4415	63.3836	63.3209	63.3086	63.3312	63.4083	63.4046	63.4303	63.7393	64.4029	65.0371	65.9231	66.0597	66.8705	66.9934	67.4956	67.7649	67.8123	67.2698	68.6014	69.0336	69.8946	70.1599	70.3756	71.377	71.4452	71.6198	70.8777	70.4194	2021
912	Northern Africa	39.4507	39.9559	41.2024	41.7749	42.6705	43.4863	43.971	44.4482	44.7148	45.2854	45.5525	46.3026	46.7253	47.4804	48.3788	48.5643	48.6267	49.0306	49.3909	49.6329	50.053	51.0126	51.494	52.2952	53.0078	53.7336	54.4663	55.2218	55.9337	56.7784	57.7239	58.4559	59.4703	59.2818	59.9132	60.7981	62.5805	62.0473	61.2872	63.9508	64.493	64.9914	64.5893	64.9718	66.6335	66.4691	66.9261	67.3774	66.9784	68.314	68.867	69.1855	69.515	69.4113	69.5047	69.8756	70.4998	70.9121	71.1252	71.6278	71.8383	72.1561	72.4897	72.6957	73.1352	73.233	73.5288	73.9007	74.0416	74.0893	73.5943	73.3547	2021
12	Algeria	43.1626	43.2406	43.7074	43.689	43.7287	43.8916	43.7462	43.6519	43.6636	43.7131	43.6082	43.467	42.5689	43.4764	43.357	43.2786	43.042	43.0434	43.0755	43.2346	43.6251	44.1561	44.8846	45.6005	46.7397	47.6934	48.7808	50.1365	51.3862	52.9233	54.6294	56.8103	59.1714	61.2877	63.2684	65.1949	66.9128	67.239	67.901	68.1015	68.5167	69.0074	69.3071	69.2016	69.1694	69.5177	70.3998	70.9255	71.2624	71.4141	71.9487	72.1968	72.5595	72.2499	72.8122	73.0754	73.3785	73.7351	74.0706	74.8643	74.8731	75.2364	75.4783	75.8399	76.4667	76.824	76.8026	76.8212	77.2047	77.7605	75.9125	77.9588	2021
818	Egypt	36.9938	37.3431	39.3929	40.3424	41.9757	43.3528	44.1656	44.9587	45.669	46.4236	47.2549	47.8174	48.6536	49.4997	50.313	50.9488	51.4394	51.7196	51.9017	51.9942	52.2025	52.4544	52.8171	53.2468	53.9365	54.7531	55.5753	56.296	57.0772	57.8527	58.6017	58.921	59.8233	60.8146	61.5449	62.3715	63.0839	63.9162	64.8891	65.3261	65.972	66.5043	66.7433	67.1374	67.6868	68.3041	68.751	69.2423	69.3641	69.6196	70.0947	70.4309	70.7349	70.6594	70.9138	71.2261	71.4895	71.7056	71.9305	72.0866	72.3184	72.6053	72.7445	72.8198	73.1632	73.0807	73.5516	73.9739	73.9273	73.711	73.3897	72.6077	2021
434	Libya	34.1171	34.1758	34.0251	34.2719	34.6246	35.1455	36.1473	37.1382	38.4385	39.9414	41.4467	43.2694	45.1909	46.5594	48.4954	50.1056	51.6499	52.974	54.4345	55.5747	56.8622	58.0053	59.1944	60.0021	61.2575	62.772	64.1492	65.0623	66.0008	66.8425	67.6134	68.1521	68.726	69.2593	69.5419	70.0198	70.3101	70.8573	71.0894	71.5808	71.8292	72.3058	72.4917	72.6227	73.0602	73.2224	73.3686	73.2186	73.3304	73.1623	72.9444	73.2394	73.4982	73.5287	73.9063	73.9911	74.0928	74.2019	74.7936	74.842	74.8835	73.8595	75.0689	74.9994	75.3007	75.3691	75.4741	75.6736	75.8769	75.7661	75.3484	74.3956	2021
504	Morocco	40.0691	40.2341	40.6235	41.0049	41.3929	41.7975	42.2083	42.7271	43.2391	43.7441	42.7607	44.6925	45.1958	45.7368	46.3219	46.9235	47.522	48.1722	48.7844	49.3436	49.848	50.3186	50.7698	51.2061	51.7011	52.2579	52.9357	53.7197	54.564	55.4667	56.4227	57.2974	58.2073	59.0672	59.8718	60.7223	61.5131	62.2068	62.8635	63.4644	64.0194	64.5201	64.972	65.4945	65.9861	66.3846	66.8754	67.2681	67.6829	68.1263	68.5286	68.9018	69.2393	69.5927	69.8691	70.3982	70.8757	71.34	71.7566	72.1421	72.4851	73.0232	73.5246	73.9762	74.3899	74.7772	75.1759	75.6644	76.0856	76.4485	76.3084	76.3977	2021
729	Sudan	46.5842	46.8322	47.356	47.657	48.1402	48.5703	48.6676	48.465	46.6241	47.0771	47.5005	47.9169	48.3309	48.4091	51.3194	49.1044	47.0634	47.4854	47.8909	47.797	48.1771	52.1528	52.1635	54.5922	54.7705	54.8852	55.0305	55.1763	54.7205	54.8784	55.6056	55.8352	56.0064	49.9274	49.235	49.5163	54.919	49.2605	43.1629	53.7258	54.143	54.5632	51.3971	51.9799	59.1396	56.1513	56.4894	57.0703	54.2662	60.1058	61.2711	61.629	61.9854	61.5166	60.5685	61.0218	63.0212	64.0518	63.9604	65.3207	65.5058	65.8006	66.4473	66.5972	67.2329	67.3485	67.4323	68.0179	68.233	68.388	68.2077	67.8786	2021
788	Tunisia	38.4739	39.1264	39.7898	40.2724	40.86	41.5859	42.1976	42.845	43.5235	44.1981	45.0309	45.6942	46.6512	47.7285	48.577	49.7579	50.4731	51.6427	52.8288	53.6856	54.975	56.13	57.4883	58.5708	59.7947	60.9329	61.9833	63.086	64.3213	65.32	66.1245	66.8161	67.6581	68.4923	69.0755	69.8834	70.4407	71.1016	71.6655	71.8491	72.4511	73.0036	73.0818	73.707	74.0522	74.5201	74.9351	75.5366	75.991	76.3272	76.41	76.4462	76.7289	77.0087	77.2899	77.6959	77.8608	78.0525	78.1308	78.3264	78.5604	78.6666	78.6626	78.8112	78.7741	78.8565	79.0778	79.1331	79.3231	79.3795	79.2795	77.1448	2021
732	Western Sahara	36.4269	36.6337	37.0437	37.4455	37.859	38.275	38.6817	39.0793	39.4684	39.85	40.2259	40.5998	40.9707	41.3406	41.7105	42.076	42.4301	42.8075	43.1841	43.5644	43.9703	44.4269	44.9504	45.6107	46.3536	46.1884	47.2114	48.2613	49.2718	49.7791	50.7456	51.9509	52.8757	53.7747	54.658	55.5821	56.4108	57.1206	58.0581	58.5573	59.5187	59.9707	60.4617	60.9346	61.4009	61.8735	62.3578	62.8926	63.4482	63.9919	64.5174	65.0228	65.6071	66.142	66.6287	67.0724	67.4814	67.9923	68.4755	68.9286	69.3495	69.7343	70.1089	70.5715	70.9726	71.3188	71.618	71.8813	72.1181	72.3343	72.5444	72.8705	2021
913	Southern Africa	43.3732	44.1435	45.1603	46.3782	47.7155	49.148	50.3933	51.6257	52.6812	53.5875	54.2853	54.7814	55.1337	55.4375	55.7615	56.1049	56.4291	56.7927	57.1063	57.4982	57.9335	58.3923	58.8137	59.3185	59.8056	60.3336	60.9083	61.5103	62.1042	62.5813	63.0169	63.6314	64.1101	64.5502	64.8538	65.2562	65.7785	65.8267	66.2702	66.1721	66.456	66.5928	66.6063	66.2884	65.6177	65.0561	63.9276	62.9334	61.8809	60.903	59.8592	58.3468	56.712	55.3951	54.931	54.7167	55.2183	56.1944	57.4091	58.8863	60.4657	62.2025	63.5214	64.4277	65.4369	66.0388	67.1028	67.7776	68.0601	68.4638	67.4414	64.4756	2021
72	Botswana	47.3139	47.6321	48.2569	48.8722	49.4764	50.0663	50.6363	51.1773	51.7123	52.2415	52.7799	53.3178	53.828	54.3223	54.8044	55.2844	55.7597	56.2157	56.6728	57.158	57.6666	58.1832	58.724	59.298	59.8897	60.509	61.1239	61.7677	62.3553	62.8648	63.3569	63.8827	64.3658	64.8382	65.337	65.6289	65.7847	65.7273	65.0352	64.8455	64.0375	63.0183	61.8619	60.6696	59.5073	58.2253	57.0325	55.8067	54.6622	53.6513	52.8396	52.4479	52.3881	52.6475	53.2755	54.3827	55.1468	56.9896	58.4429	60.0301	61.8287	62.8155	62.9281	64.6371	65.3905	66.2836	68.0593	69.4282	67.3709	67.8913	68.0513	63.5942	2021
748	Eswatini	44.4302	44.8094	45.1166	45.3019	45.6772	45.8528	46.1384	46.4674	46.767	47.1263	47.3265	47.7128	48.1692	48.3543	48.824	49.4622	50.168	50.7361	51.3824	52.0385	52.5314	53.0128	53.423	53.9568	54.5408	55.2592	56.1391	57.2127	58.1136	58.9555	59.5231	60.086	60.7619	59.8442	61.657	62.4452	63.0929	63.72	64.4529	64.6575	65.0641	64.8684	64.1569	62.8961	61.1511	59.149	56.704	54.8434	53.1361	51.1934	49.3169	48.1316	46.6159	44.9717	43.95	43.3565	44.6657	45.1634	45.7202	45.6591	48.3063	50.1814	52.0196	53.9847	55.917	58.1279	60.0305	61.5431	63.1694	64.3534	63.6776	61.2485	2021
426	Lesotho	47.8382	48.1277	48.8122	49.5833	50.4207	51.1091	51.8592	52.4246	52.9088	53.2238	53.5187	53.6176	53.6332	53.4665	53.4792	53.4358	53.5328	53.689	54.0359	54.3236	54.7155	55.111	55.594	56.1243	56.3329	57.2152	57.989	58.6336	59.3983	60.1736	60.9517	61.8357	62.4205	62.955	63.5002	63.9502	64.3482	64.3879	64.4581	64.1087	63.9275	63.4384	62.9228	62.3004	62.3307	60.8791	59.1569	57.2182	55.1195	52.9198	50.9164	49.0205	47.7431	46.6332	45.9302	45.4278	45.3016	45.6192	46.0745	46.107	48.1765	49.261	50.4858	51.7526	52.8068	53.8597	55.0962	55.8996	56.5908	57.0528	57.5374	55.9266	2021
516	Namibia	43.5838	43.8301	44.3708	44.9508	45.6724	46.2931	46.8787	47.4811	48.2601	48.8641	49.4967	50.26	50.9594	51.551	52.2201	52.8078	53.3806	53.9321	54.5095	55.0165	55.5519	56.2594	56.8611	57.5351	58.1939	59.0686	59.6227	60.3464	61.0722	61.5858	62.0195	62.4607	62.9867	63.1239	63.496	63.9243	64.3336	64.8356	64.7955	65.6779	65.4499	64.9332	64.2078	63.4107	62.3532	61.1085	59.2156	57.8867	56.2379	55.1877	53.9805	53.042	53.0365	52.7401	53.1205	53.6715	54.8732	56.2014	57.4223	58.3947	58.7309	59.5017	60.8503	62.029	63.0487	64.0302	65.2005	65.8796	66.1757	66.6372	66.6055	62.9849	2021
710	South Africa	42.9934	43.8247	44.9036	46.2103	47.643	49.2056	50.5525	51.8947	53.0291	54.0096	54.7509	55.254	55.5954	55.9048	56.2166	56.5553	56.8637	57.2202	57.5057	57.8877	58.3168	58.7669	59.1749	59.6694	60.1633	60.652	61.2098	61.7945	62.3661	62.8139	63.2242	63.8323	64.2962	64.7731	65.0141	65.4053	65.9422	65.9682	66.4754	66.3565	66.7118	66.9448	67.0665	66.8319	66.1888	65.749	64.7206	63.8277	62.8832	62.0077	61.0487	59.4699	57.6679	56.2319	55.7215	55.4305	55.8925	56.8524	58.111	59.7221	61.266	63.1115	64.4489	65.2667	66.2592	66.7812	67.7945	68.4299	68.7396	69.1072	67.9642	64.9992	2021
914	Western Africa	36.5215	36.7239	36.9576	37.2842	37.4748	37.7516	37.9665	38.2328	38.3753	38.6125	38.8328	39.1306	39.2886	39.6256	39.9342	40.1498	40.2843	40.1576	40.7276	40.9203	41.31	41.7625	42.4285	43.0156	43.7389	44.5803	45.5348	46.3722	47.042	47.4622	47.8164	48.0135	48.2437	48.4505	48.5648	48.6542	48.6104	48.9073	49.1342	49.3354	49.4267	49.3864	49.5179	49.6615	49.4574	49.5916	49.7529	49.9648	50.0617	50.5322	50.9634	51.2857	51.6683	52.1768	52.5409	53.0918	53.5204	53.9192	54.155	54.7115	55.035	55.512	55.7942	56.1178	56.335	56.5353	56.7682	57.1501	57.3881	57.8432	57.7133	57.4912	2021
