country_code	name	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	last.observed
8	Albania	6.1875	6.4867	6.1821	5.4176	4.8862	4.1417	3.4465	3.0654	2.7814	2.5023	2.0569	1.6986	1.6781	1.5018	2021
20	Andorra	2.2771	2.4183	2.6039	2.7719	2.8077	2.0289	1.7528	1.3552	1.2745	1.2461	1.2863	1.318	1.3096	1.2479	2021
70	Bosnia and Herzegovina	4.9495	4.2249	3.7306	3.1813	2.6494	2.1879	2.0678	1.9116	1.7623	1.5855	1.2367	1.2432	1.2641	1.344	2021
191	Croatia	2.7341	2.3903	2.1982	2.098	1.9692	1.9447	1.8926	1.7279	1.5357	1.6466	1.4372	1.5164	1.4911	1.436	2021
292	Gibraltar	2.4861	2.7064	3.5048	3.1506	2.7212	2.6519	2.649	2.4331	2.4815	2.322	1.7445	1.7411	1.89	1.9527	2021
300	Greece	2.4471	2.372	2.2819	2.4452	2.4282	2.4023	2.1122	1.6333	1.4499	1.3537	1.3242	1.4105	1.3416	1.3085	2021
380	Italy	2.362	2.3318	2.4839	2.5284	2.3464	1.9439	1.5483	1.3569	1.2804	1.2108	1.2799	1.3999	1.4117	1.3111	2021
412	Kosovo (under UNSC res. 1244)	6.9166	6.5333	6.2925	5.8087	5.5368	4.9329	4.6696	3.9628	3.0579	2.6	2.5114	2.4551	2.0775	1.6419	2021
470	Malta	4.1629	4.0229	3.3976	2.237	2.0671	2.1199	1.9933	2.0002	1.9804	1.8509	1.5003	1.3858	1.3976	1.2827	2021
499	Montenegro	4.4941	3.9271	3.4117	2.9384	2.5953	2.2956	2.1678	2.0095	1.9736	1.9569	1.8665	1.8157	1.7128	1.7648	2021
807	North Macedonia	5.3749	4.4518	3.7257	3.3198	2.7852	2.4999	2.4073	2.2623	2.1632	1.9553	1.7319	1.4752	1.5061	1.4403	2021
620	Portugal	3.1241	3.1275	3.1888	3.141	2.8641	2.5989	2.0594	1.6376	1.5218	1.4597	1.4609	1.3743	1.2897	1.3732	2021
674	San Marino	3.1021	2.7733	2.5166	2.409	2.2999	1.8694	1.3156	1.1501	1.2089	1.3645	1.4419	1.3138	1.4006	1.1232	2021
688	Serbia	2.77	2.1408	2.0449	1.9784	1.8131	1.8707	1.8378	1.8119	1.7026	1.4681	1.461	1.2854	1.4269	1.4819	2021
705	Slovenia	2.8135	2.3863	2.2611	2.3389	2.152	2.1906	1.9114	1.6379	1.3745	1.2546	1.2249	1.4056	1.5693	1.5995	2021
724	Spain	2.4861	2.65	2.8235	2.8794	2.862	2.62	1.942	1.5065	1.2887	1.1495	1.2623	1.3812	1.3294	1.2939	2021
926	Western Europe	2.3998	2.4795	2.6384	2.5021	2.0242	1.6533	1.6331	1.5748	1.4999	1.5051	1.5849	1.6317	1.6651	1.6631	2021
40	Austria	2.0833	2.525	2.7765	2.6092	2.0841	1.6685	1.6126	1.4501	1.4895	1.3984	1.3746	1.4024	1.4414	1.4949	2021
56	Belgium	2.3353	2.4612	2.6309	2.4225	2.0654	1.7129	1.6139	1.5493	1.6188	1.5946	1.6739	1.8134	1.7937	1.6479	2021
250	France	2.8178	2.7121	2.8161	2.677	2.3853	1.8814	1.8901	1.8146	1.722	1.748	1.8783	1.9638	1.9898	1.8704	2021
276	Germany	2.1186	2.2518	2.4686	2.3925	1.7577	1.4925	1.4748	1.4281	1.3242	1.3295	1.3537	1.3564	1.4164	1.5545	2021
438	Liechtenstein	2.6404	2.6469	2.7674	2.5032	1.9684	1.8072	1.5359	1.4546	1.4418	1.5242	1.48	1.4933	1.5295	1.5052	2021
442	Luxembourg	2.1098	2.2102	2.3086	2.2255	1.7653	1.4997	1.4792	1.454	1.6577	1.7243	1.6652	1.6166	1.5548	1.4003	2021
492	Monaco	2.9868	2.8906	2.9095	2.746	2.3904	1.8863	1.8939	1.8182	1.7236	1.749	1.9473	2.1022	2.1729	2.2019	2021
528	Netherlands	3.0752	3.0877	3.1696	2.8358	2.1535	1.609	1.5222	1.5463	1.5926	1.5856	1.7261	1.741	1.7312	1.6209	2021
756	Switzerland	2.3167	2.3749	2.5684	2.392	1.9222	1.5453	1.5376	1.5386	1.5463	1.4827	1.412	1.4568	1.5219	1.5216	2021
904	Latin America and the Caribbean	5.8102	5.8554	5.8292	5.4823	4.9801	4.4646	3.9669	3.502	3.1095	2.7902	2.4901	2.2747	2.1441	2.0046	2021
915	Caribbean	5.1704	5.2402	5.3535	5.0368	4.4361	3.629	3.2284	3.0666	2.8333	2.6281	2.478	2.3172	2.2787	2.1589	2021
660	Anguilla	6.9299	7.1139	6.9824	6.3371	5.1687	4.1233	3.2639	2.4441	1.9886	1.8828	1.6768	1.6481	1.615	1.3216	2021
28	Antigua and Barbuda	5.0138	4.7666	4.5456	4.1518	3.2855	2.7079	2.1437	2.1163	2.1034	2.1177	1.9788	1.9143	1.6499	1.4698	2021
533	Aruba	5.6816	5.2127	4.4554	3.4328	2.7105	2.4512	2.3654	2.3043	2.2489	2.0628	1.7859	1.8937	2.0391	1.7675	2021
44	Bahamas	4.6423	4.7471	4.7702	4.3623	3.8397	3.1392	2.7954	2.5415	2.6267	2.3463	2.007	1.9374	1.7002	1.4615	2021
52	Barbados	4.4344	4.3323	4.2409	3.6301	2.8036	2.2116	1.9266	1.7864	1.7302	1.7423	1.7889	1.7534	1.6495	1.6171	2021
535	Bonaire, Sint Eustatius and Saba	5.5411	5.1331	4.662	3.8363	3.0737	2.7795	2.5924	2.412	2.2699	2.1141	1.9431	1.7942	1.6885	1.6459	2021
92	British Virgin Islands	5.7432	5.6897	4.7664	4.0237	3.604	3.2035	2.3885	1.6401	1.6861	1.7662	1.4845	1.2789	1.1746	0.982	2021
136	Cayman Islands	4.4132	4.3402	4.4778	3.8346	3.8603	2.4028	2.3686	1.9501	1.8114	1.652	1.5942	1.7343	1.5489	1.1797	2021
192	Cuba	3.9506	3.916	4.3804	4.2921	3.6573	2.2439	1.6997	1.8008	1.5951	1.5352	1.5716	1.5099	1.6962	1.6156	2021
531	Curaçao	5.0347	5.0982	4.522	3.8224	2.9948	2.4681	2.2725	2.2838	2.2696	2.1716	2.2229	2.2097	2.1195	1.6862	2021
212	Dominica	5.2576	5.6565	5.5041	5.2521	4.4794	3.2584	2.9976	2.9308	3.0569	2.4941	2.2927	2.0687	1.8231	1.6414	2021
214	Dominican Republic	7.5835	7.6523	7.387	6.7342	5.8282	4.8479	4.0469	3.5585	3.2873	2.9662	2.7659	2.5475	2.4897	2.3902	2021
308	Grenada	5.6849	6.6594	6.3829	5.0924	4.3408	3.8017	3.3864	3.6044	3.2923	2.8305	2.466	2.3019	2.194	2.0837	2021
312	Guadeloupe	5.6489	5.6299	5.7269	5.285	4.3718	3.1653	2.5344	2.3456	2.1724	2.1243	2.204	2.2234	2.2088	2.1142	2021
332	Haiti	6.238	6.2227	6.192	6.024	5.74	5.6801	5.6616	5.5844	5.2196	4.6688	4.148	3.6572	3.3112	3.0128	2021
388	Jamaica	4.1439	4.9318	5.5194	5.7979	5.2429	4.1271	3.5612	3.1491	2.9227	2.651	2.158	1.9588	1.6744	1.4604	2021
474	Martinique	5.6989	5.7182	5.4969	5.0511	4.0418	2.6542	2.1569	2.1102	2.0503	1.92	1.9342	2.0143	1.9875	1.9414	2021
500	Montserrat	5.0942	5.0859	4.8501	4.4822	3.7365	2.8003	2.3962	2.1572	1.9253	1.1945	1.3073	1.4019	1.4708	1.5559	2021
630	Puerto Rico	5.0678	4.8847	4.4596	3.625	3.0808	2.8609	2.5896	2.3454	2.311	2.1925	1.9371	1.7135	1.5322	1.2441	2021
652	Saint Barthélemy	3.1555	2.9451	2.6597	2.2927	1.9413	1.5033	1.5432	1.4982	1.4003	1.4029	1.4668	1.3818	1.2297	1.0219	2021
659	Saint Kitts and Nevis	6.654	7.3547	6.8351	5.8868	4.4515	3.6041	3.298	2.8318	2.5229	2.3563	2.0573	1.8675	1.7124	1.6083	2021
662	Saint Lucia	5.878	6.8567	6.8716	6.4879	5.8247	5.1958	4.3438	3.687	3.202	2.6309	1.9521	1.6064	1.5097	1.4483	2021
663	Saint Martin (French part)	5.9447	5.9484	5.9449	5.8618	5.5306	4.7016	3.7282	3.0977	2.8178	2.7321	2.6806	2.515	2.5635	2.5225	2021
670	Saint Vincent and the Grenadines	7.3042	7.3466	7.1186	6.5703	5.6661	4.5388	3.6688	2.9599	2.8037	2.5029	2.216	2.0983	2.1172	1.9536	2021
534	Sint Maarten (Dutch part)	4.9624	4.4614	4.0173	3.5269	3.0728	2.685	2.3475	2.0993	2.0947	2.0521	1.7654	1.6963	1.8843	1.6484	2021
780	Trinidad and Tobago	5.3538	5.347	5.155	4.1018	3.522	3.2065	3.1959	2.8169	2.1989	1.8424	1.7244	1.6968	1.7042	1.6634	2021
796	Turks and Caicos Islands	5.7688	5.8361	5.7375	5.5719	5.2072	4.7639	4.2835	3.7172	3.2655	2.8078	2.3204	1.882	1.6806	1.7096	2021
850	United States Virgin Islands	4.8458	5.1987	4.9862	4.7916	4.534	3.3297	2.9558	2.8321	3.0872	2.5764	2.2924	2.4725	2.3069	2.1912	2021
916	Central America	6.7351	6.7736	6.8051	6.6935	6.2513	5.4837	4.657	4.0531	3.558	3.1453	2.8325	2.5715	2.3946	2.1514	2021
84	Belize	6.658	6.56	6.46	6.3583	6.2885	6.165	5.5419	4.8615	4.3452	3.8306	3.4363	2.8969	2.5533	2.3285	2021
188	Costa Rica	6.4425	6.6554	6.4976	5.3872	4.1977	3.7129	3.5478	3.3951	3.0424	2.6339	2.2305	2.0146	1.8725	1.7249	2021
222	El Salvador	6.3605	6.5312	6.6729	6.4753	5.9934	5.4545	4.8201	4.1741	3.8052	3.4102	2.8295	2.3471	2.1862	1.9232	2021
320	Guatemala	6.9227	6.9814	6.8989	6.7476	6.5206	6.3148	6.0361	5.6423	5.3233	4.9013	4.3678	3.7141	3.2251	2.8423	2021
340	Honduras	7.4925	7.495	7.4466	7.3356	7.0608	6.6914	6.1618	5.6016	5.0895	4.5465	3.9566	3.3	2.7851	2.5	2021
484	Mexico	6.7293	6.7481	6.7979	6.7436	6.2984	5.412	4.4595	3.8123	3.2905	2.8858	2.6248	2.4254	2.2863	2.035	2021
558	Nicaragua	7.1073	7.1475	7.1227	6.9474	6.7021	6.2926	5.727	5.0684	4.2669	3.4849	2.9522	2.6933	2.551	2.4292	2021
591	Panama	5.6733	5.7915	5.851	5.5318	4.8881	4.1446	3.6715	3.2798	2.9664	2.8098	2.7065	2.6351	2.6132	2.4801	2021
931	South America	5.6139	5.6535	5.5813	5.1483	4.6299	4.2186	3.8116	3.3574	2.977	2.6717	2.3562	2.1524	2.0275	1.9256	2021
32	Argentina	3.1549	3.1331	3.0862	3.0456	3.1582	3.3394	3.2082	3.0586	2.987	2.731	2.4993	2.3762	2.3298	2.1485	2021
68	Bolivia (Plurinational State of)	6.2588	6.3371	6.3055	6.1267	5.9213	5.6687	5.351	5.0812	4.6999	4.2407	3.8073	3.4377	3.0779	2.782	2021
76	Brazil	6.1037	6.0822	5.9694	5.3705	4.7445	4.2671	3.8282	3.2338	2.7454	2.4598	2.1131	1.8898	1.7785	1.7346	2021
152	Chile	4.7949	4.7656	4.5895	4.1387	3.5328	2.9889	2.6603	2.5903	2.4844	2.1762	1.9164	1.8274	1.805	1.6239	2021
170	Colombia	6.4905	6.6892	6.6337	5.9383	4.8794	4.1806	3.6376	3.2192	3.0049	2.7434	2.4544	2.1424	1.9335	1.8151	2021
218	Ecuador	6.7458	6.7559	6.6705	6.4219	5.8655	5.1353	4.506	4.0098	3.597	3.2859	2.9748	2.7161	2.4965	2.171	2021
238	Falkland Islands (Malvinas)	2.8852	3.0761	3.2682	3.0873	2.8454	2.4398	2.0224	1.7113	1.5649	1.4324	1.4426	1.4879	1.5364	1.5787	2021
254	French Guiana	4.8328	4.9698	5.0961	4.8962	4.2789	3.5711	3.4848	3.5454	3.8278	3.7991	3.7503	3.6462	3.4569	3.5715	2021
328	Guyana	5.9783	6.4227	6.2186	5.7465	5.0458	4.189	3.637	3.2037	3.0685	3.0577	2.9553	2.7587	2.6061	2.486	2021
600	Paraguay	6.4983	6.509	6.4647	6.1256	5.4824	5.1261	5.1074	4.8123	4.37	3.9017	3.3256	2.9101	2.6622	2.5893	2021
604	Peru	6.948	6.9592	6.8854	6.5923	6.0846	5.4401	4.7998	4.2449	3.6725	3.1073	2.7235	2.6545	2.4837	2.2855	2021
740	Suriname	6.5631	6.5805	6.5337	6.0503	5.3171	4.3536	3.7235	3.398	3.1928	2.9941	2.839	2.6889	2.5647	2.4438	2021
858	Uruguay	2.7221	2.7962	2.8572	2.7934	2.8198	2.8921	2.5294	2.478	2.4226	2.3152	2.1266	2.0527	2.0066	1.7936	2021
862	Venezuela (Bolivarian Republic of)	6.6148	6.5654	6.2225	5.7355	5.0453	4.4928	4.0223	3.6621	3.2951	2.9705	2.7411	2.5632	2.4174	2.2945	2021
905	Northern America	3.2193	3.5769	3.4075	2.5918	2.0854	1.772	1.7995	1.8736	2.0047	1.9442	1.9864	2.0258	1.8583	1.7414	2021
60	Bermuda	3.5482	3.5184	3.4269	2.7004	2.1943	1.6991	1.6196	1.729	1.6996	1.7349	1.8119	1.7936	1.578	1.3838	2021
124	Canada	3.6282	3.8855	3.7311	2.6827	2.0659	1.7968	1.6975	1.6857	1.7303	1.5982	1.5121	1.6251	1.609	1.5173	2021
304	Greenland	5.902	6.4516	6.7374	5.3637	3.0001	2.2646	2.2139	2.1974	2.4918	2.4889	2.4132	2.2936	2.0781	2.0397	2021
666	Saint Pierre and Miquelon	4.3125	5.1528	4.3048	3.8185	3.1957	1.9584	2.1846	2.3253	2.2801	2.1493	1.9668	1.8298	1.6342	1.5546	2021
840	United States of America	3.1838	3.5468	3.3723	2.5817	2.0871	1.7687	1.8113	1.8938	2.0339	1.9814	2.0367	2.0678	1.884	1.7644	2021
909	Oceania	3.7566	4.0131	4.0619	3.6348	3.3622	2.755	2.5825	2.5218	2.5051	2.4442	2.4451	2.5401	2.4632	2.3048	2021
927	Australia/New Zealand	3.2299	3.4969	3.5191	2.9841	2.719	2.0556	1.9221	1.8931	1.9079	1.8205	1.7992	1.9666	1.9249	1.7846	2021
36	Australia	3.1375	3.3764	3.3845	2.8938	2.671	2.0205	1.9103	1.8638	1.8741	1.7928	1.7684	1.9404	1.8988	1.768	2021
554	New Zealand	3.6494	4.0347	4.1151	3.3849	2.9375	2.2083	1.9694	2.0287	2.0696	1.9523	1.9474	2.09	2.0554	1.8681	2021
928	Melanesia	5.9126	6.0546	6.1555	6.105	5.9166	5.6357	5.2933	4.9953	4.7009	4.4128	4.1788	3.9145	3.6512	3.3862	2021
242	Fiji	6.5687	6.785	6.1219	5.2383	4.3345	4.0677	3.8591	3.5082	3.3475	3.186	2.9763	2.8694	2.6832	2.5706	2021
540	New Caledonia	5.1658	5.3022	5.3465	5.1943	5.0086	4.0689	3.4377	3.1571	2.9649	2.5973	2.3487	2.1978	2.1732	2.0917	2021
598	Papua New Guinea	5.7563	5.8864	6.1143	6.2374	6.1899	5.9408	5.6027	5.358	5.0307	4.6813	4.4117	4.08	3.7508	3.4378	2021
90	Solomon Islands	7.0135	6.9729	6.9679	6.9437	7.0604	6.9368	6.5123	5.9957	5.468	5.0146	4.6327	4.4394	4.4115	4.2257	2021
548	Vanuatu	7.1219	7	6.7738	6.5759	6.3068	5.944	5.5948	5.2356	4.9376	4.6353	4.3614	4.1379	4.1158	3.9095	2021
954	Micronesia	6.1824	6.4078	6.3851	6.0039	5.5041	4.9313	4.4522	4.0516	3.8234	3.5739	3.1536	3.249	3.1858	2.9616	2021
316	Guam	5.5308	6.0127	5.7392	4.871	4.2223	3.601	3.1527	3.1235	3.035	3.0326	2.873	2.9494	2.9541	2.7945	2021
296	Kiribati	6.256	6.3906	6.5263	6.1143	5.2927	4.9998	4.9709	4.8201	4.5266	4.3021	3.8788	3.862	3.7591	3.4419	2021
584	Marshall Islands	7.7962	8.0461	8.2848	8.3237	8.0925	7.7309	7.2416	6.6029	5.6512	4.9067	4.392	3.9542	3.3932	2.9351	2021
583	Micronesia (Fed. States of)	6.6093	6.6495	6.7059	6.8154	6.8738	6.4934	6.0035	5.3127	4.8284	4.5393	3.9763	3.4271	3.1328	2.8894	2021
520	Nauru	4.9188	5.1516	5.287	5.0605	4.3717	4.0165	3.9842	3.9641	3.907	3.7649	3.5498	3.6448	3.9065	3.7273	2021
580	Northern Mariana Islands	6.0804	6.0381	5.8454	6.4425	6.6501	4.997	3.3787	2.2866	2.7804	2.4382	2.0693	2.864	2.8699	2.3385	2021
585	Palau	6.7314	6.7248	6.6554	6.3206	5.3585	3.9611	3.2222	2.9785	2.7722	2.1933	1.8827	2.0123	2.0851	2.2711	2021
957	Polynesia	6.6372	6.7827	6.8033	6.6128	5.9724	5.2329	4.7505	4.3799	3.9957	3.589	3.3474	3.1838	3.0558	2.7808	2021
16	American Samoa	6.1008	6.2823	6.5798	6.3811	5.5699	4.9214	4.4342	4.3473	4.4454	4.0245	3.9329	3.6225	3.0828	2.5254	2021
184	Cook Islands	6.6795	6.9181	7.0921	6.6155	5.6893	4.5802	4.0841	3.7888	3.9116	3.5107	3.0135	2.7287	2.5521	2.3681	2021
258	French Polynesia	5.7322	5.9134	5.8857	5.8183	5.2804	4.3148	3.8488	3.6871	3.1745	2.6316	2.4023	2.1755	2.0319	1.8124	2021
570	Niue	6.45	6.8073	6.9211	6.7248	6.0326	5.3565	5.0541	4.4343	3.8029	3.2103	2.8735	2.8655	2.7847	2.5877	2021
882	Samoa	7.4779	7.6283	7.651	7.6053	7.1698	6.3798	5.6638	5.1797	4.8868	4.673	4.4381	4.4312	4.5643	4.1933	2021
772	Tokelau	5.5419	5.7283	5.467	5.1197	4.7737	4.4607	4.2701	4.4082	4.6576	4.3408	3.713	3.4333	3.1616	2.9034	2021
776	Tonga	6.7773	6.8357	6.8083	6.4736	5.6558	5.4772	5.4422	4.8868	4.5774	4.356	4.1432	4.0788	3.7707	3.4233	2021
798	Tuvalu	5.2574	4.9574	4.6454	4.2312	3.7369	3.5242	3.7996	3.9512	3.9873	3.977	3.7013	3.6006	3.413	3.2012	2021
876	Wallis and Futuna Islands	7.0324	7.0986	7.2848	7.3764	7.2298	6.4042	5.8752	5.1921	4.0449	2.9185	2.3186	1.8818	2.1001	2.027	2021
