country_code	country	1950	1951	1952	1953	1954	1955	1956	1957	1958	1959	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021
728	South Sudan	115.17	118.119	121.209	124.329	127.476	130.654	133.834	136.963	139.824	142.5	145.279	148.148	151.099	154.325	157.881	161.376	164.541	167.462	170.238	172.858	175.387	178.103	181.069	184.253	187.611	190.977	194.28	197.49	200.628	203.694	206.798	210.111	213.761	228.011	240.367	253.742	261.732	264.844	268.839	266.596	263.178	268.656	272.514	274.416	279.669	286.128	292.495	297.355	299.337	304.353	312.632	321.615	328.859	329.704	330.393	330.569	330.53	340.085	355.804	371.156	384.42	408.616	424.322	434.934	440.608	409.331	400.446	358.732	317.641	303.49	310.48	313.347
800	Uganda	301.504	307.962	315.007	322.019	328.624	334.955	341.735	348.784	355.947	364.262	371	379.449	388.798	399.382	411.447	425.116	440.427	456.548	474.23	489.022	505.958	521.954	535.434	545.538	557.991	574.774	589.925	604.141	619.591	638.089	650.84	664.736	677.53	696.299	719.631	752.169	783.84	817.006	845.446	874.387	904.309	930.094	963.875	995.397	1025.01	1058.224	1067.559	1096.039	1111.927	1143.842	1168.768	1197.462	1221.495	1244.217	1270.682	1288.922	1309.017	1327.782	1344.132	1371.749	1396.863	1416.842	1434.633	1448.034	1461.116	1478.913	1497.776	1537.283	1579.525	1616.222	1653.818	1686.795
834	United Republic of Tanzania	364.524	375.811	387.328	399.469	411.456	425.057	438.887	453.964	466.874	481.68	495.922	512.402	527.972	544.287	560.214	576.298	593.237	609.344	628.147	651.198	675.439	701.335	725.407	752.182	781.394	808.159	832.32	860.175	887.117	908.782	929.678	950.051	973.481	998.227	1017.335	1037.773	1058.691	1081.836	1109.554	1130.316	1149.439	1171.288	1190.475	1211.206	1250.079	1300.054	1333.939	1352.536	1385.824	1414.954	1452.563	1494.65	1524.918	1565.008	1612.717	1662.377	1696.385	1719.201	1747.574	1773.179	1794.888	1815.651	1832.779	1907.976	1977.547	2032.307	2086.16	2140.107	2181.403	2223.809	2262.3	2303.114
894	Zambia	112.653	115.851	119.465	123.276	127.292	131.525	135.981	140.659	145.558	150.656	155.895	161.216	166.554	171.872	177.173	182.544	188.117	193.931	200.351	207.139	213.897	219.358	225.286	231.082	236.716	244.19	250.273	256.725	262.718	268.557	273.029	281.663	291.163	300.902	310.169	320.521	329.962	338.391	346.693	356.105	363.13	372.434	380.742	390.639	400.664	409.724	417.6	425.45	434.934	444.593	453.873	460.477	470.222	480.837	496.149	511.013	526.413	538.32	551.728	563.832	576.081	587.043	594.874	601.658	606.963	614.471	624.251	632.854	642.576	651.591	661.531	672
716	Zimbabwe	140.879	143.929	147.456	150.803	154.511	158.098	162.209	166.409	170.83	175.268	180.126	184.918	190.057	195.002	200.273	205.969	211.66	217.894	224.871	232.248	240.301	248.357	257.976	269.056	279.213	288.955	297.16	303.671	309.328	309.913	316.918	349.026	357.738	365.744	364.578	364.767	363.822	363.103	355.853	350.235	351.9	357.15	363.053	361.093	358.716	359.233	371.671	384.75	399.428	414.578	424.28	430.856	433.205	435.443	433.872	430.078	426.605	436.008	449.271	468.604	478.377	487.212	489.502	492.469	487.662	481.66	480.406	480.635	483.783	484.906	486.393	488.807
911	Middle Africa	1203.473	1228.244	1254.69	1283.515	1310.244	1338.058	1367.821	1400.455	1434.373	1467.915	1503.635	1542.949	1583.142	1623.391	1664.021	1705.929	1748.447	1791.109	1834.252	1876.651	1921.158	1967.81	2017.988	2064.622	2112.463	2163.228	2215.579	2265.65	2319.549	2404.976	2485.784	2545.408	2622.135	2719.226	2807.795	2896.556	2991.144	3094.303	3180.264	3268.106	3355.355	3456.677	3559.514	3646.274	3747.517	3960.098	4055.919	4082.098	4136.895	4251.72	4366.871	4484.748	4609.534	4740.639	4876.983	5029.419	5193.639	5350.749	5514.717	5691.459	5860.247	6034.313	6198.336	6326.757	6482.377	6631.034	6790.841	6970.113	7126.552	7284.498	7436.618	7602.733
24	Angola	206.734	212.367	220.087	227.487	234.953	242.057	248.99	255.631	262.081	268.423	274.53	280.357	284.781	288.977	292.818	296.46	299.577	301.982	304.204	306.574	310.099	313.12	320.44	331.059	342.446	354.05	366.291	378.492	392.347	406.982	422.72	439.963	457.776	477.363	498.181	518.573	538.187	556.592	573.751	590.351	606.245	622.044	635.466	649.683	666.066	683.414	701.823	718.872	736.639	757.141	780.036	804.851	829.886	854.768	882.792	911.861	939.039	966.438	993.966	1022.476	1048.894	1074.349	1102.911	1129.971	1156.171	1180.604	1204.674	1231.485	1257.353	1284.366	1312.91	1338.792
120	Cameroon	186.657	189.243	191.543	194.164	197.262	200.784	204.774	209.476	214.462	220.015	226.139	232.387	239.226	246.038	252.197	258.437	264.699	270.868	277.077	283.369	290.955	299.115	306.277	314.611	322.976	332.482	343.789	354.886	365.278	377.909	389.691	406.706	421.231	422.351	430.829	443.521	458.649	471.481	481.849	492.38	504.794	517.035	528.204	538.494	548.519	556.403	563.519	572.921	588.05	607.379	619.552	632.231	652.126	674.2	694.186	710.508	727.75	744.779	761.824	779.486	794.59	805.374	815.462	827.404	841.623	869.475	895.033	913.262	920.977	932.283	940.891	950.546
140	Central African Republic	62.584	63.435	64.309	65.09	65.954	66.91	67.847	68.904	69.843	70.915	72.116	73.457	74.956	76.456	78.363	80.349	82.69	84.94	87.43	89.118	90.499	92.013	93.007	93.802	94.907	95.91	98.084	100.129	102.515	105.079	107.402	109.84	111.879	113.863	116.001	118.247	120.396	122.833	124.322	126.757	130.025	133.176	135.656	138.581	141.797	146.079	148.856	151.445	154.622	158.526	162.475	165.32	167.475	172.635	175.453	179.761	184.598	187.852	192.421	197.025	202.47	206.44	207.714	206.082	204.833	199.087	203.227	209.152	214.277	219.195	225.927	234.821
148	Chad	117.34	119.126	121.097	123.15	125.235	127.326	129.523	131.656	133.919	136.269	138.592	141.033	143.562	146.035	148.788	151.576	154.604	158.02	161.798	166.48	171.543	176.822	187.605	191.994	195.762	199.644	203.257	206.16	208.683	211.847	217.62	204.593	211.774	242.338	252.069	245.491	251.683	268.119	282.941	295.495	306.747	311.778	335.767	349.143	343.172	354.899	381.462	390.282	402.606	412.518	424.082	436.167	444.184	456.819	480.865	503.107	517.022	533.45	545.645	562.333	579.936	595.079	612.411	626.171	643.412	656.908	662.902	675.766	691.482	713.707	729.836	744.834
178	Congo	37.503	38.232	38.933	39.681	40.377	41.224	42.099	42.935	43.929	44.868	45.78	46.822	47.921	49.374	50.83	52.485	54.134	55.796	57.65	59.474	61.414	63.623	65.792	67.531	69.39	71.184	72.3	73.433	74.316	75.24	76.169	77.347	78.612	80.045	81.414	83.189	85.089	87.051	88.941	90.854	92.691	94.902	97.394	99.506	102.251	104.633	107.657	110.479	111.343	113.712	114.981	122.462	125.401	127.161	132.084	136.536	142.379	148.481	156.305	161.996	172.311	175.194	177.311	176.662	176.057	175.788	175.075	175.642	176.098	176.563	177.736	179.193
180	Democratic Republic of the Congo	565.737	578.835	591.602	606.649	618.939	631.928	646.391	663.229	680.961	697.652	716.083	737.892	761.202	784.543	808.499	833.42	858.75	884.712	910.364	935.023	959.167	984.88	1006.016	1026.36	1047.356	1069.789	1091.051	1110.956	1133.814	1184.327	1227.21	1260.318	1292.549	1333.008	1376.72	1432.698	1480.24	1529.369	1567.943	1610.4	1651.674	1713.257	1761.229	1803.825	1877.798	2045.942	2082.826	2066.893	2070.861	2128.124	2189.466	2245.443	2310.042	2372.356	2426.288	2499.471	2591.706	2675.395	2766.95	2866.751	2956.906	3069.225	3171.461	3247.257	3345.219	3432.634	3532.382	3646.584	3747.745	3839.325	3929.87	4034.953
226	Equatorial Guinea	9.697	9.809	9.913	10.023	10.128	10.237	10.343	10.452	10.576	10.709	10.86	11.035	11.246	11.485	11.758	12.067	12.419	12.781	13.179	13.474	13.567	13.501	13.308	13.022	12.696	12.363	12.037	11.82	11.77	11.846	12.157	12.713	13.505	14.465	15.953	17.309	18.448	19.368	20.098	20.747	21.354	21.965	22.582	23.223	23.883	24.479	25.116	25.775	26.476	27.204	27.991	28.972	30.087	31.341	32.742	34.243	35.769	37.362	38.925	40.441	41.883	43.207	44.383	45.454	46.368	47.145	47.821	48.336	48.816	49.269	49.758	49.749
266	Gabon	14.278	14.321	14.401	14.518	14.668	14.849	15.063	15.301	15.627	15.992	16.374	16.753	17.16	17.514	17.895	18.334	18.81	19.248	19.747	20.271	20.951	21.674	22.407	23.049	23.677	24.45	25.283	26.159	27.067	27.884	28.847	29.886	30.728	31.641	32.408	33.219	34.044	34.99	35.806	36.387	36.983	37.581	38.205	38.743	38.89	39.045	39.382	40.08	40.837	41.532	42.563	43.425	44.343	45.246	46.338	47.591	48.944	50.471	52.074	54.268	56.505	58.591	59.776	60.912	61.944	62.777	63.233	63.535	63.536	63.561	63.472	63.525
678	Sao Tome and Principe	2.944	2.877	2.802	2.75	2.729	2.743	2.79	2.871	2.972	3.072	3.159	3.212	3.087	2.97	2.872	2.801	2.763	2.765	2.802	2.871	2.963	3.062	3.134	3.195	3.253	3.357	3.488	3.615	3.756	3.862	3.967	4.044	4.082	4.153	4.222	4.307	4.408	4.502	4.617	4.733	4.844	4.939	5.008	5.077	5.14	5.204	5.276	5.35	5.462	5.585	5.725	5.877	5.988	6.114	6.236	6.342	6.434	6.52	6.605	6.68	6.751	6.854	6.906	6.843	6.751	6.616	6.494	6.352	6.268	6.23	6.218	6.318
912	Northern Africa	2579.998	2639.743	2702.419	2764.604	2814.806	2866.592	2918.404	2964.337	3012.217	3055.725	3104.046	3155.864	3217.531	3270.761	3323.239	3366.999	3422.951	3474.022	3521.204	3575.379	3633.895	3700.796	3763.078	3815.315	3890.796	3986.559	4084.771	4182.282	4280.878	4389.567	4483.377	4569.009	4665.343	4743.329	4775.875	4810.798	4817.884	4810.224	4779.612	4725.791	4672.56	4662.276	4684.169	4627.456	4582.513	4508.341	4454.252	4428.197	4431.457	4435.538	4465.928	4523.437	4560.691	4636.007	4690.976	4788.602	4912.664	5079.806	5219.847	5369.726	5577.096	5710.092	5845.896	6000.63	6116.901	6207.333	6060.391	6075.39	6060.14	5997.529	5963.121	5928.045
12	Algeria	461.136	469.83	478.552	488.125	498.349	508.773	518.567	528.125	539.12	546.852	556.593	566.892	575.592	584.085	591.356	597.239	601.499	611.674	622.074	634.723	646.62	657.259	667.335	678.912	692.679	706.415	733.257	759.183	774.051	792.448	818.564	833.209	844.354	848.863	851.776	855.569	842.218	831.447	816.682	806.312	785.136	785.188	789.852	777.95	760.489	704.968	659.025	623.072	598.945	597.324	601.641	606.613	614.591	640.386	668.185	698.99	730.551	770.485	810.14	847.255	877.676	907.559	946.579	959.572	985.393	1005.272	1015.743	1018.808	1009.713	995.239	974.703	950.888
818	Egypt	1146.681	1169.622	1192.354	1213.947	1223.101	1233.309	1244.586	1252.361	1261.02	1270.738	1281.778	1298.561	1315.176	1336.239	1351.805	1358.612	1382.058	1398.306	1415.917	1434.443	1451.217	1475.157	1500.246	1514.71	1546.85	1584.186	1616.674	1650.494	1694.418	1740.537	1759.667	1774.008	1807.992	1853.161	1873.436	1902.527	1921.537	1943.412	1949.956	1929.539	1899.652	1878.11	1904.271	1885.011	1869.995	1861.885	1857.778	1871.413	1902.874	1912.494	1926.197	1955.126	1968.869	2000.352	2012.961	2054.78	2087.563	2151.931	2193.209	2249.211	2371.244	2440.788	2553.92	2655.889	2716.94	2745.341	2584.116	2568.416	2548.639	2489.364	2477.081	2465.005
434	Libya	53.256	53.934	54.796	56.348	57.9	59.74	61.984	64.336	66.754	69.06	71.663	74.664	78.121	82.147	85.838	88.681	89.61	89.277	88.952	88.895	88.951	89.395	89.255	90.078	93.767	96.687	100.188	103.905	107.929	112.064	113.154	114.501	117.626	120.673	123.73	126.401	127.907	128.493	128.071	126.746	124.869	122.643	120.475	117.837	115.779	114.343	113.259	111.95	110.634	109.606	108.912	119.013	122.94	127.341	132.261	137.581	141.982	143.902	145.522	146.965	152.9	158.156	128.68	130.727	133.626	131.429	129.3	126.808	124.833	123.055	121.777	120.072
504	Morocco	457.065	472.18	489.418	505.703	521.02	536.358	550.918	564.808	577.081	588.906	600.551	609.046	622.156	623.084	629.829	637.663	646.566	654.653	660.325	667.12	680.427	693.131	705.598	714.506	721.227	733.399	739.32	744.786	751.013	760.465	775.493	790.509	800.317	796.043	787.687	780.234	773.255	757.01	738.425	721.682	719.666	728.945	722.189	703.686	692.918	683.594	679.278	676.443	669.214	653.958	650.258	644.491	645.08	646.256	647.727	651.843	659.022	665.18	672.527	687.075	695.643	708.502	711.273	715.388	706.79	705.071	684.405	686.331	676.69	666.487	656.572	650.892
729	Sudan	295.693	304.815	314.16	323.512	333.35	343.143	352.675	362.251	373.521	383.051	394.177	404.817	422.065	438.466	455.543	471.154	488.236	504.368	518.381	535.004	551.502	570.657	583.302	596.05	611.127	636.323	662.353	690.038	722.26	753.105	785.201	819.247	854.903	881.977	893.287	897.762	903.914	905.733	908.794	912.178	913.785	921.001	924.8	925.113	931.346	939.737	948.883	956.24	967.341	985.954	1003.636	1024.097	1034.798	1043.824	1049.342	1061.705	1107.731	1158.654	1204.193	1239.341	1271.747	1276.787	1281.007	1311.188	1343.895	1389.533	1417.64	1447.974	1478.916	1506.276	1521.188	1534.332
788	Tunisia	165.557	168.652	172.324	176.043	180.048	184.1	188.376	191.019	193.149	195.392	197.446	199.924	202.35	204.541	206.542	211.191	212.368	212.97	212.743	212.272	212.11	211.93	214.142	217.908	222.018	226.481	230.6	230.979	227.782	226.484	225.826	231.476	233.773	236.024	239.272	241.534	242.322	237.412	230.996	222.69	222.942	220.21	216.684	211.99	206.155	198.016	190.063	182.89	176.018	169.484	168.35	166.923	167.03	170.223	172.655	175.653	177.606	181.036	185.348	190.813	198.707	208.855	214.699	218.726	220.886	221.215	219.666	217.515	211.807	207.571	202.268	197.396
732	Western Sahara	0.61	0.711	0.816	0.924	1.038	1.167	1.297	1.437	1.572	1.727	1.839	1.959	2.071	2.199	2.327	2.459	2.614	2.774	2.813	2.922	3.068	3.267	3.199	3.151	3.129	3.068	2.38	2.897	3.424	4.463	5.473	6.061	6.378	6.59	6.688	6.77	6.731	6.717	6.687	6.644	6.508	6.179	5.898	5.869	5.829	5.798	5.965	6.189	6.431	6.718	6.938	7.175	7.382	7.627	7.845	8.051	8.209	8.617	8.909	9.065	9.18	9.445	9.738	9.14	9.37	9.471	9.522	9.538	9.543	9.537	9.53	9.461
913	Southern Africa	622.51	639.853	656.392	672.52	680.03	690.239	702.488	715.397	727.587	733.788	750.947	777.512	800.855	826.246	851.876	876.773	902.57	929.161	953.925	980.297	1003.228	1029.334	1048.516	1068.592	1082.926	1098.699	1109.772	1117.708	1131.04	1152.889	1175.673	1192.705	1235.657	1274.933	1329.811	1383.507	1451.249	1490.435	1488.807	1474.601	1435.852	1432.296	1401.986	1388.178	1372.808	1361.251	1321.866	1250.39	1224.603	1211.731	1168.297	1162.53	1154.113	1184.52	1232.397	1275.997	1315.521	1339.315	1428.597	1371.262	1365.924	1384.979	1406.923	1415.61	1425.856	1405.129	1373.939	1391.842	1433.894	1456.91	1414.244	1395.852
72	Botswana	18.796	19.312	19.874	20.568	21.258	21.874	22.488	23.091	23.52	23.954	24.256	24.53	24.823	25.457	26.101	26.562	26.691	26.793	26.966	27.12	27.359	27.723	28.66	30.077	31.767	33.507	35.316	36.879	38.53	40.063	41.514	42.756	43.471	43.924	44.565	45.283	45.944	46.045	45.988	45.879	46.01	46.197	47.017	47.861	48.369	47.79	47.125	47.028	47.854	48.749	49.908	50.83	51.051	51.413	52.256	53.708	55.173	56.122	56.959	57.676	58.309	58.877	59.622	60.08	60.5	60.853	61.432	61.614	62.044	62.174	61.583	60.999
748	Eswatini	13.745	13.961	14.167	14.389	14.628	14.885	15.158	15.451	15.765	16.1	16.453	16.822	17.214	17.743	18.07	18.562	19.113	19.542	20.252	20.954	21.672	22.425	23.024	23.655	24.684	25.482	26.288	26.99	27.652	28.372	29.153	29.824	30.258	30.921	31.629	32.154	32.47	32.911	33.266	34.593	34.21	34.985	35.711	36.139	35.71	32.604	32.556	32.374	32.41	33.079	33.251	33.231	33.1	33.409	33.834	33.988	33.784	33.999	34.355	34.1	33.241	32.948	32.715	32.608	32.147	31.594	31.104	30.535	29.969	29.498	29.12	28.831
426	Lesotho	25.098	25.814	26.495	27.179	28.075	28.778	29.53	30.315	31.162	31.986	32.889	33.713	34.521	35.331	36.068	37.048	37.945	38.894	39.719	40.584	41.522	42.874	44.076	45.411	47.275	49.366	51.317	52.885	53.737	54.734	55.579	56.443	57.284	58.278	59.105	59.807	60.87	62.501	62.77	62.512	62.09	62.097	61.763	60.916	60.233	60.401	60.831	60.979	59.845	58.858	58.273	58.718	59.311	59.408	57.934	57.23	57.639	59.06	58.737	58.162	57.69	59.393	59.799	60.638	60.132	60.023	60.423	60.221	59.964	59.775	59.478	59.581
516	Namibia	21.728	21.977	22.214	22.489	22.717	22.946	23.189	23.482	23.808	24.203	24.721	25.321	26.034	26.776	27.5	28.295	29.124	30.014	31.007	31.991	32.98	34.088	35.199	36.387	37.483	38.503	39.379	39.855	40.369	39.353	39.909	39.608	38.86	39.842	40.924	42.018	43.402	45.051	46.841	49.215	55.497	56.733	57.046	57.009	56.512	55.453	54.46	55.143	56.446	57.293	57.037	56.361	56.077	55.982	56.374	57.065	57.754	59.063	60.753	62.421	64.014	65.777	67.459	68.215	69.037	69.517	69.953	69.888	69.909	69.686	69.444	69.486
710	South Africa	543.143	558.788	573.641	587.896	593.35	601.757	612.123	623.058	633.331	637.545	652.63	677.126	698.264	720.939	744.137	766.306	789.697	813.916	835.98	859.651	879.696	902.223	917.557	933.062	941.718	951.84	957.474	961.1	970.751	990.367	1009.518	1024.074	1065.787	1101.969	1153.586	1204.244	1268.563	1303.926	1299.942	1282.403	1238.045	1232.284	1200.449	1186.251	1171.985	1165.004	1126.894	1054.866	1028.046	1013.752	969.828	963.39	954.574	984.308	1031.997	1074.006	1111.171	1131.07	1217.792	1158.903	1152.671	1167.985	1187.329	1194.069	1204.04	1183.143	1151.026	1169.583	1212.008	1235.776	1194.619	1176.955
914	Western Africa	3302.51	3376.46	3445.387	3521.833	3595.803	3673.676	3755.155	3836.155	3919.176	4001.568	4093.694	4189.958	4289.295	4382.311	4476.442	4570.539	4670.713	4773.351	4881.425	4993.061	5109.2	5246.033	5373.961	5517.502	5687.424	5855.63	6011.827	6192.199	6381.305	6550.012	6712.705	6875.013	7026.041	7195.398	7303.921	7421.806	7530.627	7651.975	7788.682	7988.525	8157.025	8323.282	8503.615	8706.251	8900.342	9089.641	9273.444	9458.543	9670.996	9973.982	10258.625	10513.016	10771.522	11020.685	11245.759	11537.415	11793.795	12046.257	12327.917	12592.106	12848.788	13110.364	13323.115	13499.376	13683.48	13879.797	14074.814	14252.546	14467.838	14676.305	14886.702	15113.19
204	Benin	92.16	93.142	94.642	96.335	98.176	100.27	102.545	105.149	107.739	110.515	113.419	117.455	120.33	123.218	126.061	128.725	131.169	133.292	135.918	138.504	141.295	144.479	147.599	150.332	153.444	156.874	160.5	164.337	167.779	173.758	180.332	186.445	191.286	195.483	200.872	205.986	211.451	217.07	222.5	226.642	232.933	238.944	244.127	250.896	270.247	267.074	269.966	274.976	280.484	286.638	291.591	298.375	306.563	317.134	325.479	332.97	343.944	349.619	355.33	363.609	371.512	381.302	391.846	403.5	416.071	426.663	438.452	448.571	455.978	463.053	469.278	475.832
854	Burkina Faso	183.764	187.633	191.535	195.338	198.679	202.341	206.006	209.593	213.694	217.955	221.899	226.287	230.584	234.916	240.019	244.764	249.491	254.391	259.7	263.432	267.575	271.766	276.315	281.944	288.093	294.941	302.151	311.873	322.796	332.534	341.118	349.984	358.29	367.429	378.775	390.337	398.473	405.847	412.031	419.486	428.577	438.219	446.758	455.425	465.913	477.607	489.709	499.616	510.176	523.063	536.982	548.789	561.418	579.168	594.532	613.548	635.544	652.343	668.001	682.185	697.421	711.565	725.124	736.44	744.796	750.846	751.461	752.036	761.074	769.252	776.842	785.817
132	Cabo Verde	8.447	8.505	8.572	8.628	8.665	8.687	8.914	9.163	9.412	9.653	9.875	9.95	10.157	10.331	10.516	10.704	10.906	11.13	11.381	11.674	12	12.411	12.64	12.76	12.894	13.027	13.125	13.195	13.24	13.301	13.406	13.632	13.713	13.824	13.909	13.977	14.075	14.141	14.172	14.115	14.078	14.112	14.172	14.219	14.136	14.007	13.836	13.684	13.537	13.423	13.339	13.138	12.947	12.732	12.529	12.375	12.217	12.026	11.921	11.785	11.263	11.483	10.813	10.624	10.686	10.605	10.786	10.75	10.188	10.088	10.008	9.976
384	Côte d'Ivoire	149.555	154.394	158.973	163.727	168.457	173.091	178.096	183.227	188.662	194.224	202.331	209.602	217.505	225.736	234.089	242.364	250.979	259.908	269.03	278.2	287.956	299.289	311.398	325.428	339.632	353.547	367.902	389.104	404.239	422.525	438.295	451.523	463.091	473.315	481.438	487.265	493.202	497.538	507.401	538.541	555.526	572.946	589.294	603.631	618.19	642.175	662.693	688.578	715.742	736.555	753.411	763.945	771.83	781.512	785.439	791.706	796.01	800.286	805.923	812.862	822.544	831.854	833.494	837.257	842.107	856.654	871.185	891.616	892.79	903.861	917.205	932.943
270	Gambia	15.177	15.72	16.239	16.751	17.253	17.752	18.242	18.727	19.229	19.723	20.225	20.734	21.235	21.714	22.173	22.61	23.011	23.537	24.073	24.675	25.271	25.93	26.717	27.52	28.232	28.977	29.804	30.6	31.485	32.416	33.471	34.604	35.791	36.946	38.218	39.527	41.05	42.495	44.063	45.596	47.342	49.152	50.955	52.683	54.288	55.568	56.72	58.168	59.877	60.986	62.13	63.614	64.839	66.29	68.137	70.058	72.591	74.35	76.091	77.957	79.665	81.379	82.788	83.78	84.309	84.732	84.854	85.183	85.459	86.087	86.835	87.84
288	Ghana	237.147	250.257	262.962	275.768	287.074	298.295	309.201	318.931	328.331	336.664	343.974	352.07	359.214	366.559	370.568	375.735	380.674	388.97	398.254	409.274	418.396	427.915	435.994	445.569	454.816	463.679	472.652	483.753	498.269	514.004	532.322	549.319	563.236	581.871	601.643	607.581	613.495	617.716	618.235	619.58	624.635	628.809	630.211	631.92	627.311	631.591	632.621	644.464	660.465	679.681	705.624	719.162	733.089	744.853	756.056	784.717	787.77	795.211	807.389	822.721	844.348	863.884	883.449	895.716	897.736	915.988	901.955	875.587	896.502	901.018	902.298	904.679
324	Guinea	134.5	136.873	139.407	141.912	144.541	147.096	149.723	152.424	155.105	157.801	160.709	163.501	166.378	169.12	171.988	174.86	177.845	180.958	184.349	187.951	191.77	195.47	198.891	202.377	205.433	208.569	211.726	215.532	219.592	224.969	228.631	232.977	238.663	244.059	249.769	256.098	263.201	271.085	278.263	285.202	291.868	305.389	315.984	322.18	328.138	331.437	339.895	345.248	341.967	346.36	348.803	349.494	348.49	352.766	359.01	366.366	372.509	380.736	389.586	398.892	405.021	410.166	415.399	422.211	429.939	440.91	446.491	448.594	451.296	456.433	461.563	465.954
624	Guinea-Bissau	25.147	25.312	25.411	25.519	25.637	25.767	25.911	26.07	26.245	26.436	26.641	26.856	26.869	26.816	26.564	24.775	23.325	22.666	23.138	23.793	23.336	24.001	23.496	24.05	24.704	27.409	30.301	33.34	36.476	39.654	40.808	41.485	42.066	42.518	42.845	43.072	43.241	43.411	43.628	43.912	43.465	43.81	45.034	46.385	47.891	48.937	49.741	50.58	51.132	51.721	52.459	53.115	54.462	55.446	56.225	57.169	58.117	59.432	59.612	59.773	60.273	61.675	62.749	63.631	63.609	63.567	63.32	62.588	62.889	63.263	63.738	64.086
430	Liberia	39.522	40.84	42.215	43.608	45.011	46.449	48.042	49.675	51.244	52.918	54.595	56.323	58.108	59.852	61.497	63.143	64.681	66.366	68.003	69.929	70.909	72.116	74.248	76.549	78.792	81.25	83.589	86.006	88.384	90.884	92.735	94.417	95.974	97.801	99.571	102.301	104.736	106.59	108.95	111.323	114.053	84.822	90.161	94.97	97.433	94.49	99.135	99.559	114.668	121.782	126.317	128.201	130.026	130.974	129.496	133.431	141.238	147.134	150.548	152.049	153.011	154.647	162.129	160.385	158.978	158.069	159.119	159.429	160.303	160.753	161.486	162.685
466	Mali	245.32	246.897	248.635	250.154	251.772	253.609	256.049	258.815	261.951	266.532	270.294	273.731	277.352	280.924	284.738	289.511	294.084	298.622	303.088	306.238	310.36	315.409	320.099	326.028	331.723	338.126	344.071	350.478	357.16	365.369	371.943	378.563	382.748	387.384	393.701	398.735	404.717	407.583	413.137	416.304	418.93	430.494	436.533	442.981	451.973	454.841	464.326	477.185	491.798	513.321	530.039	548.718	568.014	588.056	611.217	633.226	649.255	666.398	684.421	704.747	724.487	742.777	761.774	770.85	787.53	804.446	820.266	838.648	856.296	872.712	891.864	912.901
478	Mauritania	29.799	30.509	31.15	31.854	32.672	33.579	34.524	35.526	36.613	37.68	38.873	40.148	41.307	42.593	43.876	45.328	46.735	48.038	49.17	50.4	51.603	52.809	54.187	55.577	57.067	58.532	60.044	61.635	63.099	64.247	66	67.904	69.297	70.723	72.062	73.305	74.454	75.922	77.644	80.05	81.535	84.015	86.603	92.647	94.681	97.448	96.857	97.064	98.214	100.276	101.919	103.986	104.749	106.226	108.734	111.593	114.673	117.221	120.617	122.803	125.643	129.161	132.015	134.087	136.615	138.903	141.21	143.282	146.064	147.906	150.426	153.242
562	Niger	152.608	157.552	162.813	167.564	172.462	177.426	182.197	187.245	192.55	197.922	203.429	208.726	214.18	219.727	225.278	230.282	236.2	241.977	247.489	253.646	260.301	267.118	273.85	281.337	289.222	297.307	305.58	314.71	326.961	339.557	352.585	364.796	375.049	385.364	398.764	409.198	417.7	429.431	437.942	448.282	461.877	473.455	485.565	498.937	512.335	530.677	547.748	563.612	579.983	595.241	612.412	628.644	646.177	664.234	682.918	701.952	720.105	740.834	762.405	784.472	808.092	829.876	850.851	879.453	905.96	937.161	973.456	1008.227	1041.983	1075.96	1109.922	1144.371
566	Nigeria	1696.576	1730.928	1760.064	1796.898	1831.209	1868.836	1908.554	1948.16	1988.098	2025.557	2071.559	2120.323	2173.566	2219.799	2269.846	2319.607	2373.357	2424.383	2478.031	2533.458	2594.511	2671.104	2740.755	2819.292	2922.261	3020.729	3105.802	3202.769	3307.814	3384.867	3459.59	3536.88	3613.191	3703.502	3725.987	3777.044	3823.664	3883.568	3962.874	4079.684	4167.695	4266.337	4372.8	4495.408	4618.591	4732.369	4827.741	4909.645	5001.845	5177.035	5344.502	5495.767	5645.138	5779.349	5901.685	6053.81	6191.393	6337.23	6506.155	6644.734	6775.913	6916.425	7014.004	7094.942	7189.276	7273.185	7384.114	7486.698	7590.288	7697.868	7806.449	7923.294
654	Saint Helena	0.201	0.198	0.195	0.19	0.185	0.179	0.17	0.162	0.164	0.166	0.169	0.171	0.172	0.171	0.169	0.165	0.16	0.159	0.165	0.17	0.17	0.169	0.166	0.163	0.159	0.154	0.15	0.145	0.143	0.141	0.14	0.138	0.136	0.133	0.13	0.128	0.127	0.126	0.125	0.123	0.12	0.117	0.112	0.108	0.102	0.097	0.091	0.086	0.082	0.079	0.076	0.073	0.07	0.066	0.061	0.057	0.053	0.049	0.045	0.045	0.046	0.046	0.046	0.046	0.047	0.047	0.046	0.046	0.045	0.044	0.043	0.041
