country_code	country	1950	1951	1952	1953	1954	1955	1956	1957	1958	1959	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
203	Czechia	-3.947	-2.254	-2.317	-1.964	-1.179	-1.406	-1.27	-1.588	-1.458	-1.349	1.514	-7.202	-7.261	-6.35	-6.418	-7.987	-8.919	-8.62	-8.719	-8.413	-10.433	-4.843	-4.158	-2.013	-4.044	-3.733	-3.43	-2.928	-1.675	-0.995	-0.033	-1.731	-1.329	-2.598	-1.331	-0.487	-0.608	-2.471	-0.962	-2.873	-4.187	3.543	5.727	6.639	6.82	6.465	5.469	5.67	5.383	5.382	4.195	21.486	26.188	25.694	25.947	24.895	25.831	27.262	29.811	31.317	34.805	16.409	10.308	-1.553	5.009	5.297	-0.3	2.809	3.193	4.03	3.621	3.621	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011	22.011
348	Hungary	0.966	-1.692	1.677	4.284	5.973	3.276	-144.585	-41.228	3.577	3.483	-1.446	-0.821	-2.054	-0.342	-0.751	-1.057	-0.645	0.255	-0.922	0.164	0.583	1.235	0.818	0.289	0.474	1.861	1.225	0.384	1.338	4.787	-18.988	-18.148	-17.999	-17.7	-17.752	-16.765	-16.94	-16.603	-16.466	-17.359	17.545	19.281	17.604	17.225	17.065	16.934	16.527	16.324	15.643	14.61	15.478	9.927	2.412	14.182	16.803	16.615	20.926	14.398	16.664	19.182	11.394	0.889	16.048	5.296	11.571	14.166	-0.982	18.044	31.976	33.559	9.042	19.87	616.038	-156.677	-116.008	-75.338	-24.502	-4.168	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
616	Poland	-18.517	-19.936	-22.344	-25.992	-26.707	-28.163	-29.624	3.145	1.978	-11.371	-20.564	-20.143	-23.676	-19.321	-19.967	-18.112	-15.825	-15.646	-20.332	-24.738	-71.601	-25.735	-28.949	-28.055	-26.337	-28.852	-29.167	-27.206	-48.331	-19.29	-12.083	-8.982	-20.519	-8.333	-5.047	-12.963	-20.986	-25.496	-98.303	-36.389	-41.244	-44.836	-43.464	-38.654	-36.956	-48.065	-38.917	-37.561	-39.215	-24.652	315.602	-21.293	-21.339	-22.621	-17.064	-21.324	-47.251	-29.316	-20.946	14.22	-8.835	-12.188	-12.077	-27.597	-24.234	-25.426	-1.967	-1.983	-8.736	-2.974	-0.779	-2.968	3366.387	-910.475	-685.356	-460.238	-178.839	-66.279	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999
498	Republic of Moldova	25.107	26.508	28.211	30.199	32.006	33.16	33.712	33.566	32.456	30.09	28.097	25.508	22.657	19.903	17.448	15.211	13.38	11.574	10.306	8.463	6.404	4.819	3.565	3.273	2.688	2.779	2.098	1.026	-0.787	-3.019	-3.83	-4.815	-5.423	-5.835	-6.305	-6.41	-7.486	-8.289	-9.691	-12.238	-14.931	-16.473	-17.859	-19.258	-21.551	-25.033	-29.171	-34.189	-40.503	-47.481	-44.421	-46.128	-46.96	-49.89	-40.505	-51.269	-68.092	-69.289	-70.166	-70.926	-86.459	-88.796	-91.035	-90.637	-67.173	-59.404	-51.633	-43.868	-36.088	-28.328	-14.278	-14.278	462.866	-125.204	-94.253	-63.302	-24.613	-9.137	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4
642	Romania	11.267	-5.064	-20.768	-32.792	-38.471	-44.099	-12.173	-9.893	-24.163	10.327	-24.974	-0.65	6.071	-18.074	-16.856	-12.261	-16.716	-181.606	-144.389	-52.807	-10.51	28.445	52.257	80.665	53.621	58.626	77.674	-27.834	-31.297	-29.008	-19.516	-23.851	-10.995	-8.009	-34.94	-29.179	-50.569	-44.277	-48.425	-31.258	-39.265	-32.488	-76.545	-76.366	-80.789	-75.823	-70.462	-88.88	-89.939	-85.301	-91.807	-87.561	-101.632	-97.597	-106.593	-129.933	-125.012	-127.609	-138.327	-129.392	-112.173	-47.867	-21.485	-13.89	-20.445	-49.612	-64.002	-58.735	-57.865	-25.453	-12.724	-12.724	916.813	-254.616	-192.962	-131.308	-54.24	-23.413	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8
643	Russian Federation	-74.483	-90.596	-113.178	-143.59	-165.336	-194.03	-227.397	-268.049	-266.508	-327.394	-161.432	-143.868	-195.932	-184.852	-165.355	-154.888	-104.991	-97.641	-149.88	-69.192	-243.934	-98.924	-90.664	-116.848	-39.791	74.147	112.189	132.259	126.465	11.666	5.81	13.524	102.83	219.394	188.219	220.025	288.619	261.154	238.663	68.756	257.95	124.261	443.129	731.233	658.544	544.803	463.685	463.215	464.127	518.14	404.928	287.206	289.174	241.147	239.753	244.437	282.022	372.974	385.471	374.958	253.479	295.952	304.059	291.552	260.843	384.942	373.316	350.105	336.527	333.509	340.711	320.617	942.445	-136.414	-79.327	-22.01	49.608	78.717	93.628	94.593	95.64	96.552	97.112	97.192	97.187	97.179	97.171	97.166	97.168	97.187	97.22	97.261	97.302	97.343	97.397	97.456	97.508	97.54	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544	97.544
703	Slovakia	-5.651	4.057	4.586	4.484	4.075	4.499	5.18	4.93	4.864	3.412	3.717	4.665	-9.628	-9.175	-9.212	-9.248	-9.277	-9.304	-9.443	-9.161	-5.293	-3.628	-3.782	-4.057	-4.496	-4.945	-4.919	-5.041	-5.165	-5.142	-6.42	-6.829	-7.022	-7.322	-7.276	-6.829	-6.853	-7.012	-7.201	-7.923	-10.132	-0.526	-0.983	-0.602	-0.699	-0.591	-0.157	0.045	-0.186	-0.102	-1.135	-0.791	-0.571	-0.325	-0.225	-0.219	-0.026	0.363	0.761	1.148	-1.558	-1.855	2.629	1.279	1.058	2.637	3.682	3.542	3.752	3.378	1.746	1.746	425.001	-112.067	-83.8	-55.534	-20.2	-6.067	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
804	Ukraine	96.337	96.434	96.273	96.429	130.996	130.67	131.583	129.745	77.962	63.817	55.633	68.236	54.224	72.296	95.328	64.657	110.348	124.465	110.583	76.827	-9.186	108.114	96.471	53.79	70.443	36.779	8.237	-10.285	-36.497	51.406	55.903	21.155	-51.806	-12.236	1.836	-23.788	-33.253	-37.119	-10.389	22.677	49.782	104.501	204.389	-7.382	-222.324	-124.586	-162.706	-113.342	-122.825	-78.867	-77.752	-109.322	-36.318	11.14	-11.53	-4.936	12.013	11.518	16.49	18.178	8.366	13.301	68.84	34.043	-65.667	-21.937	-54.333	-50.447	-33.273	-7.812	-2.173	0.831	-6673.58	1784.718	1339.538	894.358	337.884	115.295	3.888	3.136	2	0.864	0.112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
924	Northern Europe	-25.936	13.16	-10.515	-13.962	-11.839	-9.092	-16.517	-15.086	-23.666	-22.072	-13.259	4.622	7.075	2.303	-14.626	-15.804	-4.392	7.409	-3.378	-29.504	-29.656	37.651	51.654	50.085	47.301	37.762	32.567	41.521	40.119	28.35	30.117	33.899	31.839	28.289	22.9	21.759	16.139	3.77	-7.016	-11.995	8.807	27.869	-5.746	12.779	19.496	51.572	69.645	108.383	132.216	172.779	193.134	227.969	255.644	269.846	309.917	351.114	406.506	423.782	379.424	339.786	341.376	353.83	363.821	372.521	381.955	387.882	391.506	397.594	393.122	387.95	346.42	332.43	254.697	257.597	260.267	262.981	265.484	267.564	269.046	270.29	271.373	272.293	273.042	273.634	274.199	274.713	275.112	275.326	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355	275.355
208	Denmark	-7.853	-6.979	-6.209	-5.497	-4.577	-3.898	-3.254	-2.578	-1.872	-1.366	-0.726	-0.4	0.152	0.545	1.06	1.584	2.089	2.561	2.961	3.337	3.763	4.087	4.349	4.568	4.635	4.643	4.527	4.254	3.905	3.449	2.904	2.575	2.456	2.606	2.926	3.498	4.227	5.265	6.443	7.849	9.449	10.812	11.99	13.011	13.723	14.157	14.394	14.313	13.972	13.391	12.536	11.934	11.518	11.337	11.366	11.693	12.217	13.067	14.111	15.469	17.037	18.519	19.732	20.779	21.67	22.368	22.859	23.188	23.337	23.305	23.076	22.746	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999
233	Estonia	7.928	6.821	5.917	5.23	4.716	4.362	4.145	4.043	0.787	-0.054	7.627	8.21	8.272	8.334	8.876	8.941	9.109	9.41	9.268	8.657	6.294	6.717	6.764	6.781	6.804	6.67	6.887	7.33	7.241	4.654	4.505	4.976	4.855	5.097	5.124	5.033	5.147	5.49	5.227	-0.416	-2.798	-9.85	-38.462	-25.729	-18.299	-12.803	-10.627	-4.299	-3.534	1.271	-3.23	-3.422	-2.984	-3.78	-3.768	-5.242	-5.403	-2.862	-1.973	-1.939	-3.759	-3.929	-3.646	-2.65	-0.562	4.308	1.164	5.329	7.229	5.41	2.995	2.995	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
234	Faroe Islands	-0.15	-0.311	-0.34	-0.318	-0.285	-0.313	-0.106	-0.069	-0.056	-0.046	-0.06	-0.117	-0.123	-0.118	-0.098	-0.064	-0.182	-0.221	-0.211	-0.193	-0.101	-0.069	-0.102	-0.114	-0.088	-0.061	-0.036	-0.006	0.107	0.077	0.112	0.131	0.142	0.129	0.123	0.029	0.024	0.054	0.049	0.03	-1.147	-1.169	-1.188	-1.274	-1.249	0.097	0.096	0.096	0.156	0.116	0.332	0.396	0.369	0.317	0.39	-0.151	-0.187	-0.156	-0.162	-0.159	-0.116	-0.109	-0.149	-0.118	-0.111	0.542	0.537	0.622	0.653	0.58	0.498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
246	Finland	-12.65	-18.127	-3.757	-4.889	-3.29	-2.591	-3.788	-8.027	-9.73	-7.583	-9.445	-10.994	-6.962	-7.591	-20.338	-21.466	-11.903	-5.024	-15.787	-42.127	-36.633	11.984	12.597	11.639	5.92	-3.788	-12.18	-5.676	-9.666	-6.722	-2.259	5.221	7.011	6.778	3.918	2.343	1.438	0.764	1.743	5.684	8.864	14.401	9.296	8.887	3.688	4.25	3.612	5.014	3.887	3.532	2.428	6.395	5.25	6.039	6.872	9.406	10.801	13.94	15.579	14.757	14.053	16.712	17.62	18.026	15.95	12.433	17.21	13.307	11.646	15.558	17.482	14.928	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999	13.999
831	Guernsey	0.017	-0.625	0.282	0.346	0.403	0.404	0.464	0.452	0.45	0.464	0.431	0.406	0.397	0.432	0.458	0.528	0.584	0.585	0.666	0.615	0.595	0.107	-0.08	-0.049	-0.055	-0.073	-0.118	-0.158	-0.19	-0.167	-0.174	0.253	0.403	0.407	0.396	0.456	0.51	0.523	0.553	0.545	0.556	0.101	-0.202	-0.122	-0.178	-0.149	0.045	0.099	0.059	0.077	0.071	0.078	0.069	0.068	0.051	0.052	0.043	0.065	0.05	0.1	0.082	0.101	0.131	0.104	0.069	0	-0.16	0.191	0.429	0.498	0.242	0.122	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
352	Iceland	0.245	-0.61	-0.57	0.398	0.293	0.01	-0.218	0.603	-0.108	0.136	-0.248	0.226	-0.163	-0.097	-0.179	-0.273	0.014	0.074	-0.471	-1.421	-1.701	-0.269	0.345	-0.309	0.194	-0.367	-1.191	-1.092	-0.778	-0.56	-0.601	0.158	0.606	0.176	-0.336	-0.628	-0.339	0.957	1.592	-0.993	-0.969	1.141	-0.227	-0.211	-0.817	-1.413	-0.53	0.197	1.006	1.156	1.874	0.856	-0.346	-0.223	0.611	3.918	5.295	5.247	1.122	-4.793	-2.077	-1.427	-0.304	1.648	1.116	1.477	4.113	8.316	6.611	5.152	2.573	0.622	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38
372	Ireland	-12.643	-3.323	-42.791	-44.715	-43.769	-43.166	-43.126	-42.708	-42.54	-41.213	-38.971	-22.213	-16.724	-15.819	-15.345	-13.782	-11.943	-11.157	-11.056	-9.924	-8.61	6.605	14.429	14.28	14.103	14.124	14.263	14.817	15.368	2.256	-2.183	-10.264	-13.958	-14.344	-15.026	-15.69	-20.837	-37.837	-43.657	-28.672	-8.183	5.097	1.544	-3.195	-2.94	10.186	9.856	17.948	16.726	23.375	31.23	39.48	34.478	32.763	49.526	64.192	94.996	77.427	19.349	-18.556	-27.11	-26.351	-22.002	-12.015	0.714	13.13	18.978	29.2	33.647	29.113	15.32	15.32	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999
833	Isle of Man	-0.284	-0.466	-0.482	-0.468	-0.442	-0.471	-0.511	-0.549	-0.607	-0.635	-0.685	0.216	0.649	0.682	0.661	0.657	1.086	1.369	1.425	1.443	1.271	1.115	0.997	0.99	1.04	0.999	1.071	1.114	1.126	1.133	1.121	0.471	0.234	0.177	0.153	0.159	0.991	1.306	1.3	1.312	1.266	0.761	0.53	0.561	0.461	0.469	0.877	1.021	0.984	1.061	0.978	0.847	0.779	0.784	0.731	0.684	0.765	0.78	0.748	0.676	0.663	0.007	-0.244	-0.276	-0.276	-0.231	0.107	0.275	0.272	0.239	0.235	0.517	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34
832	Jersey	0.336	0.427	0.427	0.498	0.463	0.437	0.42	0.424	0.422	0.344	0.36	0.357	0.237	0.35	0.225	0.305	0.296	0.284	0.305	0.249	0.301	0.904	1.104	1.026	0.967	0.925	0.544	0.373	0.34	0.351	0.282	0.67	0.762	0.796	0.65	0.679	0.684	0.619	0.55	0.418	0.308	0.076	-0.06	-0.027	-0.211	-0.226	0.138	0.162	0.127	0.09	-0.011	0.653	0.86	0.781	0.791	0.765	0.732	0.68	0.669	0.65	0.655	0	0.49	0.889	0.474	1.396	1.34	1.238	1.924	1.068	1.12	1.12	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8
428	Latvia	10.203	10.249	10.396	10.397	10.406	10.524	10.838	11.341	12.016	12.913	13.775	14.363	14.657	14.822	14.958	14.864	14.567	14.242	13.806	13.265	12.583	11.792	11.383	11.264	11.343	11.464	11.682	11.946	12.102	12.204	11.846	11.151	10.219	9.02	7.471	5.557	3.133	0.315	-3.045	-6.923	-10.252	-13.008	-15.314	-17.257	-18.818	-20.017	-20.842	-21.349	-21.441	-21.131	-20.514	-19.909	-19.291	-18.671	-18.142	-17.62	-17.116	-16.59	-15.933	-15.152	-14.321	-13.447	-12.981	-12.505	-11.83	-11.163	-10.34	-9.498	-8.632	-7.903	-7.381	-6.815	-8.466	-7.63	-6.793	-5.898	-5.037	-4.297	-3.74	-3.261	-2.835	-2.462	-2.142	-1.866	-1.589	-1.334	-1.133	-1.016	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
440	Lithuania	-2.417	-1.898	-1.478	-0.968	-0.608	-0.512	-0.592	-0.651	-0.905	-1.027	-0.463	-0.523	-0.63	-0.558	-0.416	-0.206	0.3	0.74	2.158	3.301	4.818	4.276	5.23	6.733	7.976	9.117	10.254	10.741	11.566	12.398	11.762	11.83	11.415	10.716	9.307	7.892	5.998	3.333	0.303	-3.043	-7.205	-10.338	-13.235	-15.569	-18.11	-20.394	-22.642	-25.088	-27.099	-29.076	-31.24	-33.177	-33.905	-34.848	-35.427	-35.453	-34.885	-33.813	-32.451	-30.706	-28.864	-26.445	-24.664	-22.781	-20.883	-18.912	-17.334	-15.937	-14.451	-13.398	-12.625	-11.853	-15.192	-13.128	-11.3	-9.485	-7.835	-6.501	-5.576	-4.805	-4.142	-3.593	-3.166	-2.85	-2.563	-2.312	-2.121	-2.014	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
578	Norway	-34.428	-1.773	-1.266	-0.651	-0.093	1.423	-4.173	0.229	-1.583	-1.045	-1.99	0.978	0.637	0.744	-1.909	-1.976	-1.247	1.846	1.647	2.276	-1.319	3.107	5.664	3.396	4.285	3.311	4.776	4.655	3.881	2.82	3.745	5.878	5.756	4.041	3.801	6.558	7.476	13.732	10.24	-1.739	1.895	8.076	10.216	12.589	7.652	6.522	5.756	9.777	13.331	19.147	9.789	7.888	17.269	11.447	13.425	18.467	24.017	39.806	43.884	39.234	42.906	47.281	47.786	40.48	38.565	30.329	26.425	21.584	18.388	25.564	10.756	10.604	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998	27.998
752	Sweden	10.997	10.316	9.84	9.647	9.601	9.814	10.303	11.071	12.113	13.324	14.792	16.108	17.188	17.993	18.697	19.129	19.267	18.977	18.272	17.334	15.779	14.363	13.131	12.147	11.254	10.588	10.238	10.098	10.204	10.422	11.174	11.834	12.496	13.153	13.823	14.534	15.194	15.812	16.519	17.14	17.724	18.514	19.363	20.278	21.185	22.161	23.219	24.183	25.405	26.554	27.734	29.249	31.068	33.445	36.044	39.103	42.58	46.383	50.669	55.405	60.639	65.397	69.451	72.873	75.67	77.987	79.667	80.765	81.492	81.585	81.066	80.097	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998
