country_code	country	1950	1951	1952	1953	1954	1955	1956	1957	1958	1959	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	last.observed
910	Eastern Africa	38.6616	38.9268	39.2223	39.6992	40.1536	40.6212	41.0246	39.5789	39.9144	42.2718	42.7341	43.225	43.6333	43.8435	44.4807	44.4319	43.7932	44.7078	44.9735	45.1369	45.3747	45.6836	44.6569	45.7708	45.3838	45.5243	46.395	46.6499	46.7943	47.3261	47.625	47.965	48.1551	45.8597	45.7079	46.187	46.4919	47.9703	47.0051	48.4234	48.183	47.3658	47.0706	47.74	44.1191	48.6443	48.7893	48.9543	48.2331	49.6072	50.4314	50.8539	51.668	52.4848	53.3522	54.1943	55.1026	55.9161	56.7662	57.6793	58.4564	59.3474	60.1962	60.9597	61.5679	62.1466	62.7526	63.2087	63.7002	64.1224	63.7134	62.9924	2021
108	Burundi	40.5788	40.8115	41.0034	41.2815	41.5582	41.8555	42.0588	42.3288	42.5594	42.779	43.0242	43.2516	43.4411	43.7179	43.9744	42.0054	43.5306	43.3407	43.3781	42.8741	43.0412	42.9655	25.6132	37.275	43.0123	42.9823	43.1435	43.5132	43.7636	44.5896	45.4057	46.3928	47.2897	48.0512	48.4912	48.5406	48.1642	47.516	43.0397	45.62	44.8599	44.2265	43.8951	37.105	44.0802	44.0593	44.3734	45.3874	46.5522	47.5278	47.5142	48.4314	49.8911	50.857	52.0101	53.0231	53.8694	54.7265	55.7101	56.3882	57.0809	57.7692	58.4927	59.2346	59.8684	60.2172	60.7931	61.5526	61.6884	62.3514	61.5663	61.6627	2021
174	Comoros	36.5489	33.3887	37.0184	37.3308	37.6174	37.9688	38.2809	38.6792	39.0015	39.3395	39.6935	40.1473	40.5799	40.926	41.2499	41.6996	42.1466	42.7542	43.4625	44.1581	44.863	45.581	46.3049	46.881	47.4739	46.6281	48.5234	49.0468	49.6701	50.2508	50.7995	51.3121	51.8946	52.2733	52.941	53.4824	54.0288	54.3679	54.9497	55.224	55.8404	56.1941	56.733	57.2762	57.694	58.0146	58.3444	58.3899	58.4068	58.7809	58.7565	59.1631	59.0556	59.2578	59.4803	59.6041	59.8751	60.102	60.4747	60.8314	61.1233	61.5033	61.834	62.2244	62.5158	62.8956	63.2368	63.6254	63.9117	64.0684	64.1665	63.4174	2021
262	Djibouti	40.5665	40.803	41	41.3145	41.5978	41.7953	42.1195	42.3737	42.7027	42.9761	43.4291	43.7212	44.0878	44.4138	44.6673	45.0876	45.4741	45.9065	46.4384	46.9823	47.5115	47.3578	48.5279	49.1192	49.5236	49.8705	50.0582	50.5679	51.0487	51.5181	51.9466	52.2623	52.7653	53.1803	53.7026	54.0672	54.4808	54.7751	55.161	55.2729	55.4983	55.1564	54.4515	55.7737	55.5053	56.3016	56.1862	55.9665	56.1757	56.4268	56.5734	56.9027	57.2147	57.5946	57.7594	58.316	58.7153	59.0242	59.3653	59.6727	60.2587	60.4329	60.8479	61.2212	61.6411	61.957	62.1908	62.7966	63.0381	63.0854	62.6943	62.3049	2021
232	Eritrea	33.3531	33.5567	33.8593	34.1968	34.6505	35.0141	35.4192	35.9868	36.4161	36.9372	37.5003	37.9745	38.3932	38.774	39.2398	39.5545	39.8818	40.0899	40.3803	40.7217	41.0897	41.4832	41.8482	42.2523	42.2434	42.2399	42.6564	43.1753	43.5609	43.9721	44.5849	44.9054	44.8598	45.3232	45.7771	46.145	47.0752	47.3325	48.0148	47.8275	49.7688	50.6074	52.4652	53.2341	54.0998	54.9137	55.7564	56.3119	49.1576	43.3974	56.1105	58.2983	58.8113	59.4086	59.8987	60.5968	61.6108	62.1161	62.5731	63.3284	63.7866	64.4017	64.8385	65.0665	65.5995	66.0333	66.2893	66.5773	67.0675	67.2996	67.1334	66.5358	2021
231	Ethiopia	36.3529	36.5946	36.8207	37.229	37.5429	37.9592	38.3401	32.385	32.9401	39.8634	40.3304	40.9949	41.4031	41.9562	42.2747	42.4443	40.1503	42.6916	42.8444	42.8298	42.8154	42.8922	41.5503	41.6349	39.4531	39.3561	41.8953	41.893	41.8997	42.8075	43.217	43.6075	43.7673	36.0359	36.4295	37.3641	37.8113	45.4403	45.0611	45.0365	44.5567	46.1304	46.9015	47.394	47.8607	48.3016	48.9236	49.5138	49.9272	49.4248	50.5378	51.0426	51.5171	52.5326	53.2348	54.0085	55.1491	56.4264	57.5916	58.8043	59.73	60.7206	61.5431	62.3734	62.9046	63.6492	64.3919	64.8383	65.4117	65.8377	65.3705	64.9748	2021
404	Kenya	38.9024	39.0919	38.9473	40.3157	41.6892	42.9582	44.1165	45.8279	46.8805	47.7686	48.6799	49.533	50.2238	50.8083	51.3282	51.7	52.0974	52.4551	52.7809	53.1686	53.5749	54.258	55.0124	55.677	55.6344	55.8258	55.8953	56.4861	56.9444	57.722	58.5008	61.165	60.9531	61.0117	60.8037	60.58	60.2163	60.0435	59.5388	59.0397	58.6145	58.0052	57.2589	56.6168	56.2727	55.617	55.1612	54.816	54.5264	54.4948	54.4112	54.5079	54.9896	55.601	56.3615	57.344	58.2222	58.8651	59.6141	60.3649	60.649	61.0458	61.1152	61.3891	61.8162	61.8922	62.1632	62.4808	62.6765	62.9432	62.6755	61.427	2021
450	Madagascar	39.6461	39.8722	40.2136	40.556	40.8894	41.2977	41.6282	42.0137	42.4003	42.7946	43.2413	43.6357	44.0557	44.4479	44.8705	45.2216	45.5728	46.026	46.5212	47.0155	47.5067	47.8889	48.3374	48.8251	49.2182	49.5271	49.6656	49.7572	49.8133	49.8509	49.8206	49.7272	49.6327	49.566	49.5454	49.6376	49.8055	50.2088	50.5945	51.1069	51.7009	52.3566	53.0386	53.906	54.4362	54.9612	55.522	56.2233	56.9169	57.3717	57.9382	58.5702	58.8925	59.491	60.1487	60.5697	61.3152	61.7571	62.1418	62.7343	62.8729	63.4942	63.5436	63.9616	64.2553	64.339	64.9969	65.0938	65.2697	65.8821	65.182	64.4853	2021
454	Malawi	32.7459	32.8144	32.9116	33.0974	33.3946	33.7927	34.2171	34.5188	34.7998	35.0208	35.1988	35.3264	35.6539	35.6185	35.6918	35.7244	35.8659	35.8966	36.0359	36.3208	36.7308	37.2389	37.9041	38.5442	39.2711	40.222	41.2266	42.2326	43.2903	44.268	45.0943	45.7007	45.9912	46.0376	45.5787	44.9473	44.3426	43.8112	43.3835	43.3395	43.3227	43.3124	43.4126	43.3876	43.5613	43.6414	43.4408	43.1312	42.8479	43.568	44.5181	45.895	47.2214	48.79	50.4534	52.0445	53.2377	53.946	54.6036	55.4476	56.3806	57.4547	58.6786	59.7288	60.8991	61.3781	62.2093	62.9769	63.2758	64.1188	63.7167	62.9044	2021
480	Mauritius	52.4424	51.5045	50.1874	49.8482	51.2828	53.0044	53.8999	54.0383	54.0274	54.5867	55.2589	56.345	57.3366	58.2058	58.9903	59.3879	58.9502	58.1105	58.497	59.6936	60.8104	60.7877	60.5062	60.8693	61.3395	62.0439	62.4788	63.454	64.3067	65.0511	65.624	66.4303	66.9447	67.1814	67.2237	67.3713	67.6598	67.9931	68.2219	68.811	69.3874	70.0994	70.2878	70.2711	70.3387	70.5263	70.4176	70.6451	70.7884	71.3651	71.6366	71.8868	72.0109	72.2796	72.4841	72.6748	72.8912	73.0795	73.3384	73.6335	73.9987	74.2406	74.368	74.7117	74.8523	74.9754	75.0114	74.8812	74.9194	75.1179	74.3306	73.5552	2021
175	Mayotte	42.9045	43.6829	45.2459	46.5368	47.9445	49.2715	50.4327	51.5578	52.7029	53.5644	54.4867	55.487	56.2666	57.1811	57.9307	58.7096	59.6754	60.4289	61.1465	61.7138	62.4406	63.2544	64.0006	64.5581	65.0367	65.7307	66.2343	66.7892	67.2653	67.8173	68.276	68.7594	69.2219	69.4893	70.1772	70.4538	70.6777	71.3118	71.5406	71.7466	72.2023	72.6334	72.8683	73.0828	73.5102	73.6679	74.2069	74.3745	74.6124	75.1457	75.3472	75.5681	75.7917	76.0426	76.2718	76.4169	76.5157	76.6715	76.8222	77.0649	77.3114	77.5359	77.6962	77.6949	77.5947	77.4174	77.3657	77.3442	77.1651	77.1533	75.4106	74.2286	2021
508	Mozambique	37.2587	37.4925	37.9277	38.3279	38.7681	39.182	39.6264	40.0146	40.4633	40.8521	41.2214	41.5904	41.8321	41.9345	41.6704	41.6994	41.6392	41.6634	41.6672	41.7099	41.7553	41.739	41.5902	41.7072	42.0645	42.5816	42.6353	42.7002	42.7951	42.7443	42.801	40.5362	40.7033	40.8299	38.3799	38.6568	40.6809	40.8426	43.8441	44.1434	44.469	44.6596	44.9492	45.3543	45.6065	46.04	46.6362	47.4078	48.0241	48.812	49.4912	50.0653	50.5895	50.8696	51.2495	51.561	51.961	52.5664	53.1639	53.7876	54.1984	54.869	55.6387	56.4919	57.2742	58.1509	59.038	59.7709	60.5261	61.1662	61.1722	59.3247	2021
638	Réunion	46.7738	48.2382	49.5945	51.2195	52.4609	54.0912	53.8704	53.4988	52.8024	53.8584	55.4718	56.7281	56.8218	57.5534	58.5913	58.9923	60.1465	60.5317	61.5122	61.9295	62.525	63.2338	63.9505	64.548	65.1404	65.589	66.0116	66.4966	67.0016	67.5155	67.7358	68.6324	69.3047	70.02	70.6261	71.8562	71.9135	72.1326	72.442	72.6919	73.01	73.2428	73.5167	73.6886	74.0756	74.3593	74.6404	74.8585	75.1384	75.4668	75.7742	76.1079	76.3795	76.9231	77.0754	77.3295	77.5806	78.3154	78.9197	79.2495	79.8905	80.348	80.7326	80.8512	81.0243	81.2285	81.5031	81.7273	81.7661	82.0621	82.1032	81.6104	2021
