country_code	name	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
430	Liberia	3.3378	2.8049	2.371	2.093	1.8803	1.7455	1.658	1.5641	1.5188	1.465	1.4348	1.3978	1.3635	1.3384	1.3048	1.2861
466	Mali	4.94	4.0981	3.2945	2.6557	2.2789	2.0324	1.8829	1.7258	1.6267	1.5547	1.4876	1.442	1.3864	1.3546	1.3416	1.3263
478	Mauritania	3.3049	2.7292	2.3433	2.0909	1.931	1.7841	1.6836	1.6128	1.5464	1.496	1.4614	1.415	1.38	1.3522	1.329	1.3085
562	Niger	5.8838	5.0235	4.1491	3.3846	2.839	2.4476	2.169	1.9327	1.7757	1.6538	1.5862	1.5481	1.4892	1.4503	1.4074	1.361
566	Nigeria	4.2274	3.5054	2.8321	2.3646	2.0538	1.8924	1.7433	1.6273	1.5574	1.4912	1.441	1.3942	1.376	1.3567	1.3347	1.3081
654	Saint Helena	1.3024	1.2356	1.1891	1.1597	1.13	1.0975	1.0724	1.0591	1.0622	1.0306	0.9985	0.9994	1.0136	1.0195	1.0009	1.0161
686	Senegal	3.729	3.2936	2.8637	2.531	2.286	2.0971	1.9422	1.8027	1.7029	1.6319	1.5773	1.5147	1.4848	1.4345	1.4058	1.371
694	Sierra Leone	3.1986	2.541	2.1534	1.9165	1.7456	1.6392	1.5486	1.4893	1.4248	1.3876	1.3594	1.3094	1.278	1.2799	1.2641	1.2449
768	Togo	3.5126	3.0906	2.7148	2.414	2.1809	2.0374	1.9258	1.8091	1.7091	1.6319	1.5808	1.5268	1.5004	1.4492	1.431	1.3813
935	Asia	1.8411	1.7085	1.6273	1.5753	1.556	1.5462	1.5294	1.5116	1.4934	1.475	1.4606	1.4404	1.4404	1.4252	1.4128	1.4118
5500	Central Asia	2.6877	2.3922	2.1996	2.0383	1.9171	1.8184	1.7271	1.6645	1.609	1.5526	1.5192	1.477	1.4588	1.4372	1.402	1.3974
398	Kazakhstan	2.8095	2.4429	2.2278	2.0445	1.9015	1.7843	1.6977	1.6086	1.561	1.5188	1.4758	1.4482	1.4126	1.3792	1.3592	1.3344
417	Kyrgyzstan	2.6502	2.3339	2.1089	1.9558	1.8245	1.7262	1.6337	1.5759	1.5266	1.466	1.4444	1.407	1.382	1.3526	1.3314	1.296
762	Tajikistan	2.6129	2.3472	2.1494	1.991	1.8233	1.7262	1.6487	1.5913	1.5362	1.4948	1.4289	1.385	1.3714	1.3343	1.3185	1.2951
795	Turkmenistan	2.1605	1.9748	1.8145	1.6861	1.5824	1.4917	1.4518	1.4078	1.365	1.3386	1.3016	1.2866	1.2654	1.2266	1.2274	1.2126
860	Uzbekistan	2.471	2.1431	1.9342	1.8005	1.687	1.5578	1.4883	1.4576	1.3912	1.328	1.3008	1.2778	1.2728	1.2493	1.2364	1.2415
906	Eastern Asia	1.0871	0.9588	0.9365	0.9174	0.9216	0.9104	0.9218	0.9415	0.9619	0.9542	0.9626	0.9529	0.9691	0.9725	0.982	0.995
156	China	0.9994	0.9097	0.8747	0.8582	0.8604	0.8443	0.8568	0.8719	0.8825	0.8526	0.8568	0.8496	0.8539	0.8328	0.8439	0.8372
344	China, Hong Kong SAR	0.6428	0.5514	0.5466	0.5498	0.5658	0.5749	0.5804	0.5732	0.5851	0.5732	0.5791	0.5828	0.5815	0.5923	0.5927	0.6045
446	China, Macao SAR	0.8834	0.8664	0.8704	0.86	0.8876	0.8948	0.899	0.8988	0.9068	0.9152	0.92	0.9094	0.9146	0.9398	0.9408	0.9502
158	China, Taiwan Province of China	0.9186	0.8838	0.8574	0.8592	0.8397	0.8282	0.8248	0.7947	0.7911	0.8225	0.8213	0.8264	0.8584	0.8711	0.8674	0.8709
408	Dem. People's Republic of Korea	1.3568	1.273	1.2462	1.2199	1.1967	1.1803	1.165	1.1683	1.1644	1.1392	1.1067	1.1169	1.1192	1.1142	1.1029	1.0814
392	Japan	1.1325	1.0655	1.0233	0.9969	0.9928	0.9752	0.9513	0.9497	0.9224	0.9271	0.9282	0.9134	0.8964	0.8849	0.8739	0.8897
496	Mongolia	2.5227	2.1358	1.8965	1.7478	1.6357	1.5514	1.4884	1.449	1.3938	1.3622	1.3304	1.2924	1.2638	1.2463	1.2297	1.2062
410	Republic of Korea	0.7177	0.6286	0.6098	0.607	0.6078	0.6105	0.626	0.6315	0.626	0.6259	0.6322	0.6303	0.6415	0.6477	0.6689	0.6892
5501	Southern Asia	2.0369	1.8081	1.6862	1.6035	1.5457	1.4988	1.461	1.4368	1.412	1.4012	1.3807	1.3508	1.333	1.3168	1.3053	1.2919
4	Afghanistan	3.554	2.7642	2.2396	1.9302	1.7941	1.7045	1.6241	1.5521	1.4959	1.4443	1.3986	1.3538	1.3109	1.282	1.264	1.2465
50	Bangladesh	1.7295	1.5192	1.419	1.3397	1.2808	1.2382	1.2052	1.1765	1.1624	1.1485	1.1405	1.1216	1.1124	1.112	1.1137	1.1091
64	Bhutan	1.179	1.0255	0.973	0.9672	0.939	0.9352	0.9316	0.9228	0.912	0.8913	0.8828	0.848	0.843	0.8373	0.8392	0.8441
356	India	1.7673	1.5737	1.4548	1.3761	1.322	1.2778	1.2326	1.2224	1.2036	1.1883	1.1738	1.1529	1.139	1.137	1.1297	1.0963
364	Iran (Islamic Republic of)	1.5211	1.3605	1.2997	1.244	1.2182	1.2044	1.1674	1.1549	1.1398	1.1154	1.0967	1.082	1.0656	1.0678	1.0653	1.0489
462	Maldives	1.3892	1.2398	1.1739	1.148	1.1146	1.109	1.0834	1.0934	1.0639	1.0626	1.055	1.0497	1.044	1.0455	1.0457	1.0268
524	Nepal	1.6535	1.4853	1.3921	1.3073	1.2504	1.222	1.2012	1.175	1.147	1.1426	1.136	1.1167	1.1067	1.0951	1.0798	1.0634
586	Pakistan	2.7338	2.3631	2.0845	1.8933	1.7667	1.6711	1.5907	1.527	1.4541	1.4334	1.3984	1.3694	1.343	1.2971	1.2724	1.266
144	Sri Lanka	1.5711	1.4558	1.3887	1.3458	1.3095	1.2701	1.235	1.2061	1.2021	1.1849	1.1732	1.1554	1.1562	1.1331	1.111	1.1159
920	South-Eastern Asia	1.9985	1.8062	1.7249	1.6555	1.609	1.5648	1.5308	1.496	1.4722	1.4554	1.4248	1.4164	1.4118	1.4048	1.389	1.3801
96	Brunei Darussalam	1.4632	1.3201	1.2337	1.1902	1.165	1.1428	1.1385	1.1076	1.0947	1.082	1.0772	1.0605	1.058	1.0535	1.0569	1.0663
116	Cambodia	1.8555	1.6584	1.5505	1.4711	1.4018	1.3702	1.3282	1.2953	1.2706	1.2541	1.2065	1.2041	1.1873	1.1747	1.1687	1.1471
360	Indonesia	1.8051	1.6422	1.5345	1.4704	1.4092	1.3586	1.3367	1.3066	1.2756	1.2651	1.2313	1.2081	1.2079	1.2007	1.1881	1.1452
418	Lao People's Democratic Republic	1.9734	1.7514	1.6143	1.5158	1.4373	1.3753	1.3104	1.2662	1.247	1.2218	1.1841	1.1783	1.1989	1.1891	1.1737	1.1514
458	Malaysia	1.5097	1.3659	1.3069	1.2571	1.209	1.1742	1.148	1.1224	1.0939	1.0856	1.0988	1.0952	1.0737	1.0632	1.0544	1.0608
104	Myanmar	1.7069	1.5543	1.4672	1.403	1.359	1.3188	1.2842	1.2613	1.2393	1.2133	1.1954	1.183	1.1723	1.1612	1.154	1.1394
608	Philippines	2.2106	2.0207	1.8532	1.7538	1.6444	1.5626	1.4822	1.4452	1.3932	1.378	1.3487	1.324	1.3114	1.2861	1.2451	1.2439
702	Singapore	0.8406	0.7645	0.7256	0.6916	0.678	0.6666	0.6668	0.6563	0.654	0.6604	0.6654	0.674	0.668	0.6647	0.6632	0.6739
764	Thailand	1.0641	0.958	0.919	0.9022	0.9002	0.8776	0.869	0.8581	0.8648	0.8519	0.8377	0.85	0.8493	0.8456	0.8353	0.8292
626	Timor-Leste	2.2839	1.8434	1.6618	1.5648	1.4756	1.4022	1.3794	1.3282	1.2911	1.267	1.2283	1.2179	1.2025	1.1915	1.1469	1.1404
704	Viet Nam	1.7355	1.6004	1.5184	1.472	1.423	1.3934	1.3695	1.3391	1.3147	1.2795	1.2475	1.226	1.2119	1.2105	1.1991	1.1866
922	Western Asia	2.3985	2.1571	2.015	1.9075	1.8157	1.7404	1.6911	1.6483	1.5908	1.5548	1.5196	1.4948	1.4774	1.4387	1.4098	1.4016
51	Armenia	1.3209	1.2637	1.2273	1.1845	1.1692	1.1521	1.1084	1.0876	1.0666	1.0414	1.0422	1.0594	1.0444	1.0298	1.0266	1.0375
31	Azerbaijan	1.3604	1.2432	1.2024	1.1522	1.141	1.1185	1.0878	1.091	1.0743	1.05	1.0448	1.0403	1.0134	1.0259	1.028	1.0204
48	Bahrain	1.5005	1.3568	1.2812	1.2423	1.2089	1.1873	1.1643	1.1338	1.114	1.0942	1.083	1.056	1.0508	1.0554	1.0344	1.013
196	Cyprus	1.1094	0.9965	0.963	0.9506	0.9224	0.9142	0.8918	0.884	0.8794	0.891	0.8954	0.8912	0.901	0.876	0.8702	0.8864
268	Georgia	1.7689	1.6242	1.5366	1.473	1.4294	1.3719	1.3163	1.2801	1.2472	1.2289	1.199	1.1687	1.1772	1.1716	1.1342	1.1343
368	Iraq	2.8609	2.4735	2.1676	1.9751	1.828	1.7438	1.6642	1.6001	1.5429	1.4802	1.453	1.4174	1.3768	1.3312	1.3048	1.2856
376	Israel	2.7484	2.3954	2.1663	2.0076	1.8605	1.7574	1.6769	1.6017	1.5511	1.4805	1.4642	1.4246	1.3996	1.3658	1.3518	1.343
400	Jordan	2.2734	2.0372	1.8367	1.6932	1.575	1.4881	1.4108	1.3592	1.3308	1.282	1.2716	1.2351	1.1929	1.1873	1.1876	1.175
414	Kuwait	1.7353	1.5667	1.4625	1.3938	1.3475	1.3084	1.2878	1.2424	1.2254	1.1958	1.1829	1.1534	1.1314	1.1182	1.1276	1.1138
422	Lebanon	1.6008	1.4454	1.4003	1.3556	1.3186	1.2696	1.2656	1.2411	1.2164	1.2035	1.1844	1.1472	1.147	1.1419	1.1285	1.1058
512	Oman	2.3099	1.9446	1.7061	1.5536	1.4478	1.3868	1.3479	1.3221	1.2924	1.2672	1.245	1.2068	1.201	1.1954	1.1752	1.1772
634	Qatar	1.5265	1.3699	1.2818	1.2278	1.1985	1.1526	1.1361	1.1106	1.1101	1.072	1.068	1.067	1.0744	1.0664	1.0676	1.0792
682	Saudi Arabia	1.9643	1.7547	1.6052	1.4907	1.414	1.3487	1.2979	1.2518	1.2342	1.247	1.2168	1.2026	1.2044	1.1841	1.1674	1.145
275	State of Palestine	2.879	2.4463	2.1306	1.9563	1.784	1.6775	1.5911	1.5351	1.4659	1.3937	1.35	1.3288	1.2926	1.2682	1.2362	1.2238
760	Syrian Arab Republic	2.0373	1.8191	1.6885	1.601	1.5218	1.4567	1.4124	1.3646	1.3368	1.2934	1.259	1.247	1.2204	1.2053	1.1802	1.16
792	Türkiye	1.6123	1.4509	1.3851	1.3112	1.2634	1.2486	1.2246	1.1935	1.168	1.1423	1.141	1.1297	1.1103	1.097	1.0668	1.0669
784	United Arab Emirates	1.2847	1.1256	1.0539	1.024	0.9797	0.9602	0.9592	0.9518	0.9434	0.9476	0.9398	0.935	0.938	0.9338	0.9462	0.9388
887	Yemen	2.7772	2.1811	1.9448	1.7934	1.6816	1.5894	1.5039	1.4517	1.4035	1.3708	1.3434	1.3284	1.2784	1.251	1.2262	1.2161
908	Europe	1.4884	1.4076	1.409	1.4064	1.399	1.4014	1.4098	1.4146	1.4134	1.4074	1.4144	1.4194	1.4286	1.4262	1.4266	1.4286
923	Eastern Europe	1.4917	1.3486	1.3291	1.3154	1.3092	1.3227	1.3372	1.3301	1.3381	1.3366	1.3342	1.3378	1.346	1.352	1.3508	1.3522
112	Belarus	1.2847	1.2379	1.2049	1.1848	1.1658	1.1554	1.1463	1.1458	1.1285	1.1389	1.1286	1.1119	1.1168	1.118	1.0976	1.1129
100	Bulgaria	1.4138	1.3382	1.2848	1.2583	1.2234	1.2135	1.2016	1.2064	1.1847	1.1672	1.1748	1.1813	1.1762	1.179	1.1829	1.1688
203	Czechia	1.5496	1.4487	1.3954	1.3709	1.3245	1.3064	1.2912	1.2904	1.28	1.2904	1.2686	1.2718	1.2586	1.2586	1.2518	1.2516
348	Hungary	1.4562	1.3338	1.2728	1.2207	1.2014	1.2014	1.1975	1.1654	1.1439	1.1386	1.138	1.1294	1.1296	1.1161	1.1117	1.108
616	Poland	1.2775	1.2019	1.1525	1.1285	1.1108	1.0956	1.0916	1.0956	1.0676	1.0459	1.0476	1.0344	1.0408	1.0146	1.0193	1.0037
